"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,
"Voters Registered as of November 1, 2018",,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,
,,,,,,,,,,,,,
COUNTY,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
,,,,,,,,,,,,,
New York ,New York 68008,Active,492,161,1,0,0,39,0,0,0,154,847
New York ,New York 68008,Inactive,40,11,0,1,0,6,0,0,0,26,84
New York ,New York 68008,Total,532,172,1,1,0,45,0,0,0,180,931
,,,,,,,,,,,,,
New York ,New York 68009,Active,427,127,1,0,1,26,0,0,0,152,734
New York ,New York 68009,Inactive,41,18,0,0,0,6,0,0,0,11,76
New York ,New York 68009,Total,468,145,1,0,1,32,0,0,0,163,810
,,,,,,,,,,,,,
New York ,New York 68010,Active,353,150,0,1,0,25,1,0,1,114,645
New York ,New York 68010,Inactive,23,15,0,0,0,2,0,0,0,16,56
New York ,New York 68010,Total,376,165,0,1,0,27,1,0,1,130,701
,,,,,,,,,,,,,
New York ,New York 68011,Active,573,215,1,3,1,27,0,0,1,220,"1,041"
New York ,New York 68011,Inactive,62,38,0,0,0,5,0,0,0,34,139
New York ,New York 68011,Total,635,253,1,3,1,32,0,0,1,254,"1,180"
,,,,,,,,,,,,,
New York ,New York 68012,Active,480,56,1,1,1,13,0,0,0,203,755
New York ,New York 68012,Inactive,50,10,0,0,0,1,0,0,0,22,83
New York ,New York 68012,Total,530,66,1,1,1,14,0,0,0,225,838
,,,,,,,,,,,,,
New York ,New York 68013,Active,279,24,2,1,2,16,0,0,1,86,411
New York ,New York 68013,Inactive,40,4,0,0,0,5,0,0,0,26,75
New York ,New York 68013,Total,319,28,2,1,2,21,0,0,1,112,486
,,,,,,,,,,,,,
New York ,New York 68014,Active,314,41,0,3,2,14,0,0,0,119,493
New York ,New York 68014,Inactive,103,36,0,0,1,6,0,0,0,43,189
New York ,New York 68014,Total,417,77,0,3,3,20,0,0,0,162,682
,,,,,,,,,,,,,
New York ,New York 68015,Active,535,103,3,3,0,32,1,0,0,222,899
New York ,New York 68015,Inactive,134,42,0,0,2,14,0,0,1,88,281
New York ,New York 68015,Total,669,145,3,3,2,46,1,0,1,310,"1,180"
,,,,,,,,,,,,,
New York ,New York 68016,Active,646,44,2,1,1,18,1,0,0,109,822
New York ,New York 68016,Inactive,60,2,0,0,0,5,0,0,0,13,80
New York ,New York 68016,Total,706,46,2,1,1,23,1,0,0,122,902
,,,,,,,,,,,,,
New York ,New York 68017,Active,748,42,2,2,4,27,1,0,1,148,975
New York ,New York 68017,Inactive,180,18,0,1,2,12,0,0,0,48,261
New York ,New York 68017,Total,928,60,2,3,6,39,1,0,1,196,"1,236"
,,,,,,,,,,,,,
New York ,New York 68018,Active,491,16,0,0,1,16,0,0,0,99,623
New York ,New York 68018,Inactive,174,5,0,0,0,6,0,0,0,28,213
New York ,New York 68018,Total,665,21,0,0,1,22,0,0,0,127,836
,,,,,,,,,,,,,
New York ,New York 68019,Active,527,24,0,1,4,8,1,0,0,86,651
New York ,New York 68019,Inactive,42,4,1,1,0,1,0,0,0,10,59
New York ,New York 68019,Total,569,28,1,2,4,9,1,0,0,96,710
,,,,,,,,,,,,,
New York ,New York 68020,Active,228,24,1,0,0,14,0,0,0,68,335
New York ,New York 68020,Inactive,45,9,1,0,0,4,0,0,0,10,69
New York ,New York 68020,Total,273,33,2,0,0,18,0,0,0,78,404
,,,,,,,,,,,,,
New York ,New York 68021,Active,767,50,0,0,3,18,0,0,0,122,960
New York ,New York 68021,Inactive,96,7,1,0,0,4,0,0,0,30,138
New York ,New York 68021,Total,863,57,1,0,3,22,0,0,0,152,"1,098"
,,,,,,,,,,,,,
New York ,New York 68022,Active,796,61,3,7,3,27,1,0,0,216,"1,114"
New York ,New York 68022,Inactive,85,8,0,0,0,3,0,0,0,32,128
New York ,New York 68022,Total,881,69,3,7,3,30,1,0,0,248,"1,242"
,,,,,,,,,,,,,
New York ,New York 68023,Active,620,54,1,1,3,22,2,1,1,142,847
New York ,New York 68023,Inactive,110,11,0,0,0,1,0,0,0,32,154
New York ,New York 68023,Total,730,65,1,1,3,23,2,1,1,174,"1,001"
,,,,,,,,,,,,,
New York ,New York 68024,Active,413,38,0,4,5,15,0,0,1,108,584
New York ,New York 68024,Inactive,82,6,2,0,2,5,0,0,0,32,129
New York ,New York 68024,Total,495,44,2,4,7,20,0,0,1,140,713
,,,,,,,,,,,,,
New York ,New York 68025,Active,573,31,2,0,4,15,0,0,0,88,713
New York ,New York 68025,Inactive,69,3,0,0,0,3,0,0,0,10,85
New York ,New York 68025,Total,642,34,2,0,4,18,0,0,0,98,798
,,,,,,,,,,,,,
New York ,New York 68026,Active,527,43,3,1,2,14,1,0,0,79,670
New York ,New York 68026,Inactive,111,9,0,0,0,3,0,0,0,17,140
New York ,New York 68026,Total,638,52,3,1,2,17,1,0,0,96,810
,,,,,,,,,,,,,
New York ,New York 68027,Active,558,72,3,0,1,19,1,0,1,158,813
New York ,New York 68027,Inactive,89,10,1,0,2,5,0,0,0,20,127
New York ,New York 68027,Total,647,82,4,0,3,24,1,0,1,178,940
,,,,,,,,,,,,,
New York ,New York 68028,Active,584,37,0,0,5,9,0,0,0,103,738
New York ,New York 68028,Inactive,71,7,0,0,1,1,0,0,0,12,92
New York ,New York 68028,Total,655,44,0,0,6,10,0,0,0,115,830
,,,,,,,,,,,,,
New York ,New York 68029,Active,294,18,0,0,1,7,0,0,0,41,361
New York ,New York 68029,Inactive,26,2,0,0,0,1,0,0,0,6,35
New York ,New York 68029,Total,320,20,0,0,1,8,0,0,0,47,396
,,,,,,,,,,,,,
New York ,New York 68030,Active,753,50,2,2,2,16,0,0,0,107,932
New York ,New York 68030,Inactive,283,13,1,1,1,9,0,0,0,32,340
New York ,New York 68030,Total,"1,036",63,3,3,3,25,0,0,0,139,"1,272"
,,,,,,,,,,,,,
New York ,New York 68031,Active,694,22,0,1,4,9,0,0,0,89,819
New York ,New York 68031,Inactive,72,2,0,0,2,6,0,0,0,12,94
New York ,New York 68031,Total,766,24,0,1,6,15,0,0,0,101,913
,,,,,,,,,,,,,
New York ,New York 68032,Active,489,12,2,2,3,10,0,0,0,54,572
New York ,New York 68032,Inactive,61,5,0,0,0,0,0,0,0,18,84
New York ,New York 68032,Total,550,17,2,2,3,10,0,0,0,72,656
,,,,,,,,,,,,,
New York ,New York 68033,Active,803,63,0,3,3,25,1,0,0,178,"1,076"
New York ,New York 68033,Inactive,75,7,0,1,0,0,0,0,0,14,97
New York ,New York 68033,Total,878,70,0,4,3,25,1,0,0,192,"1,173"
,,,,,,,,,,,,,
New York ,New York 68034,Active,801,32,2,2,1,14,1,1,0,113,967
New York ,New York 68034,Inactive,174,11,0,0,0,5,0,0,0,27,217
New York ,New York 68034,Total,975,43,2,2,1,19,1,1,0,140,"1,184"
,,,,,,,,,,,,,
New York ,New York 68035,Active,734,43,1,2,5,8,0,0,1,161,955
New York ,New York 68035,Inactive,155,4,0,0,0,6,0,0,0,25,190
New York ,New York 68035,Total,889,47,1,2,5,14,0,0,1,186,"1,145"
,,,,,,,,,,,,,
New York ,New York 68036,Active,449,29,1,1,4,9,0,0,0,66,559
New York ,New York 68036,Inactive,47,2,0,0,0,0,0,0,0,4,53
New York ,New York 68036,Total,496,31,1,1,4,9,0,0,0,70,612
,,,,,,,,,,,,,
New York ,New York 68037,Active,681,34,2,1,2,13,0,0,0,142,875
New York ,New York 68037,Inactive,87,6,0,0,0,4,0,0,0,18,115
New York ,New York 68037,Total,768,40,2,1,2,17,0,0,0,160,990
,,,,,,,,,,,,,
New York ,New York 68038,Active,660,21,1,1,2,24,1,0,0,135,845
New York ,New York 68038,Inactive,100,14,0,1,1,3,0,0,0,25,144
New York ,New York 68038,Total,760,35,1,2,3,27,1,0,0,160,989
,,,,,,,,,,,,,
New York ,New York 68039,Active,628,40,0,3,1,21,0,0,2,147,842
New York ,New York 68039,Inactive,148,11,0,1,1,13,0,0,1,40,215
New York ,New York 68039,Total,776,51,0,4,2,34,0,0,3,187,"1,057"
,,,,,,,,,,,,,
New York ,New York 68040,Active,563,40,3,0,3,9,0,0,0,112,730
New York ,New York 68040,Inactive,69,3,0,0,1,3,0,0,0,17,93
New York ,New York 68040,Total,632,43,3,0,4,12,0,0,0,129,823
,,,,,,,,,,,,,
New York ,New York 68041,Active,747,47,2,2,7,15,0,0,0,118,938
New York ,New York 68041,Inactive,105,13,0,0,0,2,0,0,0,32,152
New York ,New York 68041,Total,852,60,2,2,7,17,0,0,0,150,"1,090"
,,,,,,,,,,,,,
New York ,New York 68042,Active,624,45,1,0,1,8,1,0,0,93,773
New York ,New York 68042,Inactive,61,3,0,0,0,1,0,0,0,9,74
New York ,New York 68042,Total,685,48,1,0,1,9,1,0,0,102,847
,,,,,,,,,,,,,
New York ,New York 68043,Active,619,34,0,5,3,23,1,0,0,157,842
New York ,New York 68043,Inactive,110,13,0,0,1,4,0,0,0,28,156
New York ,New York 68043,Total,729,47,0,5,4,27,1,0,0,185,998
,,,,,,,,,,,,,
New York ,New York 68044,Active,636,18,2,0,3,12,1,0,0,101,773
New York ,New York 68044,Inactive,86,1,0,0,1,2,0,0,0,20,110
New York ,New York 68044,Total,722,19,2,0,4,14,1,0,0,121,883
,,,,,,,,,,,,,
New York ,New York 68045,Active,443,24,1,0,2,9,0,0,0,75,554
New York ,New York 68045,Inactive,88,10,0,0,0,2,0,0,0,28,128
New York ,New York 68045,Total,531,34,1,0,2,11,0,0,0,103,682
,,,,,,,,,,,,,
New York ,New York 68046,Active,636,45,4,1,1,25,2,0,0,151,865
New York ,New York 68046,Inactive,52,2,0,0,0,1,0,0,0,17,72
New York ,New York 68046,Total,688,47,4,1,1,26,2,0,0,168,937
,,,,,,,,,,,,,
New York ,New York 68047,Active,633,34,0,1,7,11,2,0,0,134,822
New York ,New York 68047,Inactive,79,4,0,0,1,5,0,0,0,18,107
New York ,New York 68047,Total,712,38,0,1,8,16,2,0,0,152,929
,,,,,,,,,,,,,
New York ,New York 68048,Active,677,32,5,1,3,12,0,0,1,123,854
New York ,New York 68048,Inactive,126,6,1,0,1,2,0,0,0,27,163
New York ,New York 68048,Total,803,38,6,1,4,14,0,0,1,150,"1,017"
,,,,,,,,,,,,,
New York ,New York 68049,Active,741,40,0,1,8,18,1,0,0,136,945
New York ,New York 68049,Inactive,111,6,0,0,1,4,0,0,0,29,151
New York ,New York 68049,Total,852,46,0,1,9,22,1,0,0,165,"1,096"
,,,,,,,,,,,,,
New York ,New York 68050,Active,586,34,1,0,1,15,1,0,0,70,708
New York ,New York 68050,Inactive,65,0,0,0,0,0,0,0,0,9,74
New York ,New York 68050,Total,651,34,1,0,1,15,1,0,0,79,782
,,,,,,,,,,,,,
New York ,New York 68051,Active,491,42,2,0,1,12,0,0,0,59,607
New York ,New York 68051,Inactive,41,3,1,0,0,0,0,0,0,5,50
New York ,New York 68051,Total,532,45,3,0,1,12,0,0,0,64,657
,,,,,,,,,,,,,
New York ,New York 68052,Active,518,18,0,0,2,12,0,0,0,79,629
New York ,New York 68052,Inactive,41,1,0,0,0,1,0,0,0,17,60
New York ,New York 68052,Total,559,19,0,0,2,13,0,0,0,96,689
,,,,,,,,,,,,,
New York ,New York 68053,Active,459,26,2,0,2,12,0,0,0,58,559
New York ,New York 68053,Inactive,71,4,1,0,0,1,0,0,0,12,89
New York ,New York 68053,Total,530,30,3,0,2,13,0,0,0,70,648
,,,,,,,,,,,,,
New York ,New York 68054,Active,688,39,1,5,5,20,0,0,1,162,921
New York ,New York 68054,Inactive,136,8,0,0,0,2,0,0,0,34,180
New York ,New York 68054,Total,824,47,1,5,5,22,0,0,1,196,"1,101"
,,,,,,,,,,,,,
New York ,New York 68055,Active,713,41,3,1,1,23,0,0,1,159,942
New York ,New York 68055,Inactive,148,15,1,1,1,4,0,0,0,44,214
New York ,New York 68055,Total,861,56,4,2,2,27,0,0,1,203,"1,156"
,,,,,,,,,,,,,
New York ,New York 68056,Active,653,40,1,0,5,13,2,0,0,112,826
New York ,New York 68056,Inactive,41,0,0,0,2,3,0,0,0,8,54
New York ,New York 68056,Total,694,40,1,0,7,16,2,0,0,120,880
,,,,,,,,,,,,,
New York ,New York 68057,Active,588,24,1,1,3,11,1,1,0,105,735
New York ,New York 68057,Inactive,130,8,1,0,0,4,0,0,0,26,169
New York ,New York 68057,Total,718,32,2,1,3,15,1,1,0,131,904
,,,,,,,,,,,,,
New York ,New York 68058,Active,672,39,2,0,9,12,1,0,1,100,836
New York ,New York 68058,Inactive,86,5,0,0,1,2,0,0,0,10,104
New York ,New York 68058,Total,758,44,2,0,10,14,1,0,1,110,940
,,,,,,,,,,,,,
New York ,New York 68059,Active,621,21,1,0,2,9,0,0,0,94,748
New York ,New York 68059,Inactive,74,7,1,0,0,2,0,0,0,12,96
New York ,New York 68059,Total,695,28,2,0,2,11,0,0,0,106,844
,,,,,,,,,,,,,
New York ,New York 68060,Active,821,39,2,0,7,15,0,0,0,125,"1,009"
New York ,New York 68060,Inactive,92,5,0,1,2,2,0,0,0,21,123
New York ,New York 68060,Total,913,44,2,1,9,17,0,0,0,146,"1,132"
,,,,,,,,,,,,,
New York ,New York 68061,Active,644,25,0,2,1,14,0,0,0,110,796
New York ,New York 68061,Inactive,70,5,0,0,0,4,0,0,0,13,92
New York ,New York 68061,Total,714,30,0,2,1,18,0,0,0,123,888
,,,,,,,,,,,,,
New York ,New York 68062,Active,747,32,2,1,4,21,1,0,0,134,942
New York ,New York 68062,Inactive,81,5,0,0,1,1,0,0,0,20,108
New York ,New York 68062,Total,828,37,2,1,5,22,1,0,0,154,"1,050"
,,,,,,,,,,,,,
New York ,New York 68063,Active,497,21,2,3,6,12,0,1,0,104,646
New York ,New York 68063,Inactive,27,6,0,1,0,1,0,0,0,10,45
New York ,New York 68063,Total,524,27,2,4,6,13,0,1,0,114,691
,,,,,,,,,,,,,
New York ,New York 68064,Active,523,17,3,0,3,16,2,0,1,71,636
New York ,New York 68064,Inactive,58,2,0,0,0,1,0,0,0,4,65
New York ,New York 68064,Total,581,19,3,0,3,17,2,0,1,75,701
,,,,,,,,,,,,,
New York ,New York 68065,Active,561,20,1,1,4,10,1,0,0,107,705
New York ,New York 68065,Inactive,73,3,1,0,1,2,0,0,0,13,93
New York ,New York 68065,Total,634,23,2,1,5,12,1,0,0,120,798
,,,,,,,,,,,,,
New York ,New York 68066,Active,865,35,1,0,2,10,1,0,0,141,"1,055"
New York ,New York 68066,Inactive,76,3,0,0,0,2,0,0,0,12,93
New York ,New York 68066,Total,941,38,1,0,2,12,1,0,0,153,"1,148"
,,,,,,,,,,,,,
New York ,New York 68067,Active,479,25,2,1,5,13,0,0,0,51,576
New York ,New York 68067,Inactive,57,4,0,0,0,1,0,0,0,12,74
New York ,New York 68067,Total,536,29,2,1,5,14,0,0,0,63,650
,,,,,,,,,,,,,
New York ,New York 68068,Active,616,35,1,0,4,12,1,1,1,117,788
New York ,New York 68068,Inactive,73,5,0,0,0,2,0,0,0,18,98
New York ,New York 68068,Total,689,40,1,0,4,14,1,1,1,135,886
,,,,,,,,,,,,,
New York ,New York 68069,Active,673,26,5,0,8,13,1,0,0,102,828
New York ,New York 68069,Inactive,63,9,0,0,0,0,0,0,0,14,86
New York ,New York 68069,Total,736,35,5,0,8,13,1,0,0,116,914
,,,,,,,,,,,,,
New York ,New York 68070,Active,554,20,0,1,2,9,1,0,0,92,679
New York ,New York 68070,Inactive,61,1,0,0,0,1,1,0,0,8,72
New York ,New York 68070,Total,615,21,0,1,2,10,2,0,0,100,751
,,,,,,,,,,,,,
New York ,New York 68071,Active,729,43,0,6,3,28,2,0,1,162,974
New York ,New York 68071,Inactive,153,11,1,0,2,6,0,0,0,33,206
New York ,New York 68071,Total,882,54,1,6,5,34,2,0,1,195,"1,180"
,,,,,,,,,,,,,
New York ,New York 68072,Active,636,45,0,2,2,17,3,0,0,160,865
New York ,New York 68072,Inactive,153,14,0,0,0,6,1,0,0,34,208
New York ,New York 68072,Total,789,59,0,2,2,23,4,0,0,194,"1,073"
,,,,,,,,,,,,,
New York ,New York 68073,Active,605,32,1,6,5,17,0,0,1,130,797
New York ,New York 68073,Inactive,97,14,0,0,0,2,0,0,1,26,140
New York ,New York 68073,Total,702,46,1,6,5,19,0,0,2,156,937
,,,,,,,,,,,,,
New York ,New York 68074,Active,634,39,1,1,2,12,1,0,0,115,805
New York ,New York 68074,Inactive,64,4,0,1,1,0,0,0,0,18,88
New York ,New York 68074,Total,698,43,1,2,3,12,1,0,0,133,893
,,,,,,,,,,,,,
New York ,New York 68075,Active,596,38,1,2,3,15,1,0,0,135,791
New York ,New York 68075,Inactive,92,7,0,1,0,5,0,0,0,24,129
New York ,New York 68075,Total,688,45,1,3,3,20,1,0,0,159,920
,,,,,,,,,,,,,
New York ,New York 68076,Active,662,30,1,4,2,19,0,0,0,114,832
New York ,New York 68076,Inactive,131,9,0,0,1,7,0,0,0,19,167
New York ,New York 68076,Total,793,39,1,4,3,26,0,0,0,133,999
,,,,,,,,,,,,,
New York ,New York 68077,Active,451,27,0,3,0,14,2,0,1,87,585
New York ,New York 68077,Inactive,60,6,1,0,2,3,0,0,0,15,87
New York ,New York 68077,Total,511,33,1,3,2,17,2,0,1,102,672
,,,,,,,,,,,,,
New York ,New York 68078,Active,651,50,1,3,2,21,1,1,0,148,878
New York ,New York 68078,Inactive,171,10,2,1,1,10,0,0,0,40,235
New York ,New York 68078,Total,822,60,3,4,3,31,1,1,0,188,"1,113"
,,,,,,,,,,,,,
New York ,New York 68079,Active,777,41,2,5,7,32,2,0,0,172,"1,038"
New York ,New York 68079,Inactive,105,6,0,0,2,6,0,1,1,25,146
New York ,New York 68079,Total,882,47,2,5,9,38,2,1,1,197,"1,184"
,,,,,,,,,,,,,
New York ,New York 68080,Active,806,57,1,2,3,29,2,0,0,179,"1,079"
New York ,New York 68080,Inactive,95,9,0,1,0,6,0,0,0,20,131
New York ,New York 68080,Total,901,66,1,3,3,35,2,0,0,199,"1,210"
,,,,,,,,,,,,,
New York ,New York 68081,Active,117,6,1,0,0,7,0,0,0,21,152
New York ,New York 68081,Inactive,21,2,0,0,0,1,0,0,0,6,30
New York ,New York 68081,Total,138,8,1,0,0,8,0,0,0,27,182
,,,,,,,,,,,,,
New York ,New York 68082,Active,863,27,0,1,3,27,3,0,0,126,"1,050"
New York ,New York 68082,Inactive,96,3,0,0,0,5,0,0,0,17,121
New York ,New York 68082,Total,959,30,0,1,3,32,3,0,0,143,"1,171"
,,,,,,,,,,,,,
New York ,New York 68083,Active,769,29,1,0,3,18,0,0,0,139,959
New York ,New York 68083,Inactive,310,15,0,0,4,7,0,0,0,41,377
New York ,New York 68083,Total,"1,079",44,1,0,7,25,0,0,0,180,"1,336"
,,,,,,,,,,,,,
New York ,New York 68084,Active,599,27,0,1,0,19,0,0,0,84,730
New York ,New York 68084,Inactive,195,13,0,0,3,7,0,0,1,26,245
New York ,New York 68084,Total,794,40,0,1,3,26,0,0,1,110,975
,,,,,,,,,,,,,
New York ,New York 68085,Active,808,31,2,1,5,8,0,0,0,93,948
New York ,New York 68085,Inactive,97,4,0,0,0,4,0,0,0,17,122
New York ,New York 68085,Total,905,35,2,1,5,12,0,0,0,110,"1,070"
,,,,,,,,,,,,,
New York ,New York 68086,Active,446,26,1,2,0,15,0,0,1,85,576
New York ,New York 68086,Inactive,133,6,1,2,1,8,0,0,0,28,179
New York ,New York 68086,Total,579,32,2,4,1,23,0,0,1,113,755
,,,,,,,,,,,,,
New York ,New York 68087,Active,557,21,1,0,2,11,0,0,0,103,695
New York ,New York 68087,Inactive,118,11,0,0,0,8,0,0,0,20,157
New York ,New York 68087,Total,675,32,1,0,2,19,0,0,0,123,852
,,,,,,,,,,,,,
New York ,New York 68088,Active,514,24,1,1,1,10,2,0,0,71,624
New York ,New York 68088,Inactive,48,1,1,0,1,1,0,0,0,5,57
New York ,New York 68088,Total,562,25,2,1,2,11,2,0,0,76,681
,,,,,,,,,,,,,
New York ,New York 68089,Active,777,44,2,0,4,15,0,0,0,133,975
New York ,New York 68089,Inactive,92,7,0,0,0,5,0,0,0,11,115
New York ,New York 68089,Total,869,51,2,0,4,20,0,0,0,144,"1,090"
,,,,,,,,,,,,,
New York ,New York 68090,Active,819,34,4,1,7,13,2,0,1,132,"1,013"
New York ,New York 68090,Inactive,149,4,1,0,2,4,0,0,0,12,172
New York ,New York 68090,Total,968,38,5,1,9,17,2,0,1,144,"1,185"
,,,,,,,,,,,,,
New York ,New York 68091,Active,550,16,0,3,2,17,0,1,0,85,674
New York ,New York 68091,Inactive,86,5,0,1,0,1,0,0,0,8,101
New York ,New York 68091,Total,636,21,0,4,2,18,0,1,0,93,775
,,,,,,,,,,,,,
New York ,New York 68092,Active,778,25,2,0,6,17,2,0,0,163,993
New York ,New York 68092,Inactive,82,6,0,0,1,2,0,0,0,8,99
New York ,New York 68092,Total,860,31,2,0,7,19,2,0,0,171,"1,092"
,,,,,,,,,,,,,
New York ,New York 68093,Active,840,44,4,1,3,17,1,0,0,155,"1,065"
New York ,New York 68093,Inactive,99,8,0,0,0,3,0,0,0,16,126
New York ,New York 68093,Total,939,52,4,1,3,20,1,0,0,171,"1,191"
,,,,,,,,,,,,,
New York ,New York 68094,Active,167,26,0,2,3,13,0,1,0,56,268
New York ,New York 68094,Inactive,229,32,4,1,5,10,0,0,2,70,353
New York ,New York 68094,Total,396,58,4,3,8,23,0,1,2,126,621
,,,,,,,,,,,,,
New York ,New York 68095,Inactive,3,0,0,0,0,0,0,0,0,0,3
New York ,New York 68095,Total,3,0,0,0,0,0,0,0,0,0,3
,,,,,,,,,,,,,
New York ,New York 68096,Active,308,9,0,1,1,5,0,0,0,41,365
New York ,New York 68096,Inactive,31,3,0,0,0,0,0,0,0,6,40
New York ,New York 68096,Total,339,12,0,1,1,5,0,0,0,47,405
,,,,,,,,,,,,,
New York ,New York 68097,Active,807,26,2,0,5,16,2,0,0,80,938
New York ,New York 68097,Inactive,125,9,0,0,0,3,0,0,0,9,146
New York ,New York 68097,Total,932,35,2,0,5,19,2,0,0,89,"1,084"
,,,,,,,,,,,,,
New York ,New York 68098,Active,431,25,2,1,3,9,0,0,0,91,562
New York ,New York 68098,Inactive,91,6,2,0,1,4,0,0,0,14,118
New York ,New York 68098,Total,522,31,4,1,4,13,0,0,0,105,680
,,,,,,,,,,,,,
New York ,New York 68099,Active,1,0,0,0,0,0,0,0,0,1,2
New York ,New York 68099,Total,1,0,0,0,0,0,0,0,0,1,2
,,,,,,,,,,,,,
New York ,New York 68108,Active,451,15,0,1,2,8,0,0,0,77,554
New York ,New York 68108,Inactive,37,1,0,0,1,1,0,0,0,9,49
New York ,New York 68108,Total,488,16,0,1,3,9,0,0,0,86,603
,,,,,,,,,,,,,
New York ,New York 68109,Active,538,28,1,1,4,13,0,0,1,84,670
New York ,New York 68109,Inactive,89,5,0,1,0,4,0,0,0,19,118
New York ,New York 68109,Total,627,33,1,2,4,17,0,0,1,103,788
,,,,,,,,,,,,,
New York ,New York 68110,Active,477,21,2,1,1,8,1,1,0,74,586
New York ,New York 68110,Inactive,36,4,0,0,0,2,0,0,0,10,52
New York ,New York 68110,Total,513,25,2,1,1,10,1,1,0,84,638
,,,,,,,,,,,,,
New York ,New York 68111,Active,291,68,2,0,0,14,0,0,0,99,474
New York ,New York 68111,Inactive,52,7,1,0,0,4,0,0,1,24,89
New York ,New York 68111,Total,343,75,3,0,0,18,0,0,1,123,563
,,,,,,,,,,,,,
New York ,New York 68112,Active,552,92,2,2,0,30,0,0,1,224,903
New York ,New York 68112,Inactive,129,51,0,1,0,8,0,0,0,52,241
New York ,New York 68112,Total,681,143,2,3,0,38,0,0,1,276,"1,144"
,,,,,,,,,,,,,
New York ,New York 68113,Active,319,15,0,1,0,11,0,0,0,46,392
New York ,New York 68113,Inactive,34,2,0,0,0,0,0,0,0,10,46
New York ,New York 68113,Total,353,17,0,1,0,11,0,0,0,56,438
,,,,,,,,,,,,,
New York ,New York 68114,Active,408,20,0,0,2,11,0,0,0,60,501
New York ,New York 68114,Inactive,55,3,0,0,1,1,0,0,0,20,80
New York ,New York 68114,Total,463,23,0,0,3,12,0,0,0,80,581
,,,,,,,,,,,,,
New York ,New York 68115,Active,422,13,3,0,4,5,1,0,0,77,525
New York ,New York 68115,Inactive,62,3,1,1,0,0,0,0,0,12,79
New York ,New York 68115,Total,484,16,4,1,4,5,1,0,0,89,604
,,,,,,,,,,,,,
New York ,New York 69001,Active,489,64,1,1,3,39,0,0,0,135,732
New York ,New York 69001,Inactive,78,11,0,0,0,7,0,0,0,35,131
New York ,New York 69001,Total,567,75,1,1,3,46,0,0,0,170,863
,,,,,,,,,,,,,
New York ,New York 69002,Active,416,55,0,2,0,13,0,0,0,133,619
New York ,New York 69002,Inactive,76,17,0,0,0,6,0,0,0,33,132
New York ,New York 69002,Total,492,72,0,2,0,19,0,0,0,166,751
,,,,,,,,,,,,,
New York ,New York 69003,Active,777,83,2,2,2,20,0,0,0,176,"1,062"
New York ,New York 69003,Inactive,104,30,0,0,1,10,0,0,1,50,196
New York ,New York 69003,Total,881,113,2,2,3,30,0,0,1,226,"1,258"
,,,,,,,,,,,,,
New York ,New York 69004,Active,587,63,0,1,1,33,0,0,1,194,880
New York ,New York 69004,Inactive,90,17,0,1,0,8,0,0,0,30,146
New York ,New York 69004,Total,677,80,0,2,1,41,0,0,1,224,"1,026"
,,,,,,,,,,,,,
New York ,New York 69005,Active,494,72,2,2,2,14,0,0,1,142,729
New York ,New York 69005,Inactive,46,9,0,0,0,5,0,0,0,15,75
New York ,New York 69005,Total,540,81,2,2,2,19,0,0,1,157,804
,,,,,,,,,,,,,
New York ,New York 69006,Active,700,84,0,2,1,25,0,0,3,223,"1,038"
New York ,New York 69006,Inactive,112,17,0,1,0,9,0,0,0,49,188
New York ,New York 69006,Total,812,101,0,3,1,34,0,0,3,272,"1,226"
,,,,,,,,,,,,,
New York ,New York 69007,Active,517,97,1,2,0,26,1,0,0,193,837
New York ,New York 69007,Inactive,75,22,1,0,0,8,0,0,0,39,145
New York ,New York 69007,Total,592,119,2,2,0,34,1,0,0,232,982
,,,,,,,,,,,,,
New York ,New York 69008,Active,225,10,0,0,2,6,0,0,0,32,275
New York ,New York 69008,Inactive,29,2,0,0,0,1,0,0,0,11,43
New York ,New York 69008,Total,254,12,0,0,2,7,0,0,0,43,318
,,,,,,,,,,,,,
New York ,New York 69009,Active,598,98,2,2,0,29,0,1,0,177,907
New York ,New York 69009,Inactive,112,18,1,0,0,13,1,0,0,51,196
New York ,New York 69009,Total,710,116,3,2,0,42,1,1,0,228,"1,103"
,,,,,,,,,,,,,
New York ,New York 69010,Active,688,119,3,1,0,21,1,0,0,177,"1,010"
New York ,New York 69010,Inactive,94,28,0,0,0,6,0,0,0,39,167
New York ,New York 69010,Total,782,147,3,1,0,27,1,0,0,216,"1,177"
,,,,,,,,,,,,,
New York ,New York 69011,Active,706,98,1,2,1,24,0,0,1,151,984
New York ,New York 69011,Inactive,104,13,1,0,0,8,0,0,1,23,150
New York ,New York 69011,Total,810,111,2,2,1,32,0,0,2,174,"1,134"
,,,,,,,,,,,,,
New York ,New York 69012,Active,474,39,0,1,0,13,0,0,0,96,623
New York ,New York 69012,Inactive,56,12,0,0,0,3,0,0,0,17,88
New York ,New York 69012,Total,530,51,0,1,0,16,0,0,0,113,711
,,,,,,,,,,,,,
New York ,New York 69013,Active,480,71,2,2,0,16,0,0,0,142,713
New York ,New York 69013,Inactive,85,20,0,1,0,5,0,0,1,20,132
New York ,New York 69013,Total,565,91,2,3,0,21,0,0,1,162,845
,,,,,,,,,,,,,
