"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,
"Voters Registered as of November 1, 2018",,,,,,,,,,,,,
Queens  County,,,,,,,,,,,,,
,,,,,,,,,,,,,
COUNTY,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Queens ,Queens 27032,Total,85,12,1,0,0,6,0,0,0,44,148
,,,,,,,,,,,,,
Queens ,Queens 27033,Active,77,18,0,0,0,5,0,0,0,40,140
Queens ,Queens 27033,Inactive,2,1,0,0,0,0,0,0,0,0,3
Queens ,Queens 27033,Total,79,19,0,0,0,5,0,0,0,40,143
,,,,,,,,,,,,,
Queens ,Queens 27034,Active,589,125,2,1,3,16,0,0,0,176,912
Queens ,Queens 27034,Inactive,41,15,0,0,0,0,0,0,0,13,69
Queens ,Queens 27034,Total,630,140,2,1,3,16,0,0,0,189,981
,,,,,,,,,,,,,
Queens ,Queens 27035,Active,828,49,0,1,2,19,2,0,0,165,"1,066"
Queens ,Queens 27035,Inactive,39,5,0,0,0,5,0,0,0,12,61
Queens ,Queens 27035,Total,867,54,0,1,2,24,2,0,0,177,"1,127"
,,,,,,,,,,,,,
Queens ,Queens 27036,Active,513,110,7,1,2,19,1,0,1,221,875
Queens ,Queens 27036,Inactive,26,17,0,0,0,4,0,0,0,18,65
Queens ,Queens 27036,Total,539,127,7,1,2,23,1,0,1,239,940
,,,,,,,,,,,,,
Queens ,Queens 27037,Active,781,75,6,2,6,33,0,0,0,168,"1,071"
Queens ,Queens 27037,Inactive,60,5,0,0,0,3,0,0,0,11,79
Queens ,Queens 27037,Total,841,80,6,2,6,36,0,0,0,179,"1,150"
,,,,,,,,,,,,,
Queens ,Queens 27038,Active,647,59,2,2,3,22,0,0,1,113,849
Queens ,Queens 27038,Inactive,47,7,1,0,1,3,0,0,0,4,63
Queens ,Queens 27038,Total,694,66,3,2,4,25,0,0,1,117,912
,,,,,,,,,,,,,
Queens ,Queens 27039,Active,678,32,4,0,3,18,0,0,1,124,860
Queens ,Queens 27039,Inactive,43,3,0,0,1,4,0,0,0,10,61
Queens ,Queens 27039,Total,721,35,4,0,4,22,0,0,1,134,921
,,,,,,,,,,,,,
Queens ,Queens 27040,Active,681,50,4,1,6,22,3,0,0,141,908
Queens ,Queens 27040,Inactive,46,5,0,0,0,1,0,0,0,13,65
Queens ,Queens 27040,Total,727,55,4,1,6,23,3,0,0,154,973
,,,,,,,,,,,,,
Queens ,Queens 27041,Active,497,45,2,0,6,14,1,0,0,91,656
Queens ,Queens 27041,Inactive,35,1,0,0,0,2,0,0,0,4,42
Queens ,Queens 27041,Total,532,46,2,0,6,16,1,0,0,95,698
,,,,,,,,,,,,,
Queens ,Queens 27042,Active,577,113,3,2,0,18,1,0,0,291,"1,005"
Queens ,Queens 27042,Inactive,45,19,0,1,0,3,0,0,0,30,98
Queens ,Queens 27042,Total,622,132,3,3,0,21,1,0,0,321,"1,103"
,,,,,,,,,,,,,
Queens ,Queens 27043,Active,302,71,3,1,2,12,0,0,0,155,546
Queens ,Queens 27043,Inactive,26,3,0,0,0,1,0,0,0,12,42
Queens ,Queens 27043,Total,328,74,3,1,2,13,0,0,0,167,588
,,,,,,,,,,,,,
Queens ,Queens 27044,Active,546,113,5,1,6,18,0,0,0,215,904
Queens ,Queens 27044,Inactive,44,8,0,0,1,5,0,0,0,20,78
Queens ,Queens 27044,Total,590,121,5,1,7,23,0,0,0,235,982
,,,,,,,,,,,,,
Queens ,Queens 27045,Active,657,109,3,4,5,26,0,0,0,209,"1,013"
Queens ,Queens 27045,Inactive,52,7,1,0,1,2,0,0,0,17,80
Queens ,Queens 27045,Total,709,116,4,4,6,28,0,0,0,226,"1,093"
,,,,,,,,,,,,,
Queens ,Queens 27046,Active,154,100,2,0,1,9,0,0,0,119,385
Queens ,Queens 27046,Inactive,10,6,0,0,0,1,0,0,0,10,27
Queens ,Queens 27046,Total,164,106,2,0,1,10,0,0,0,129,412
,,,,,,,,,,,,,
Queens ,Queens 27047,Active,523,78,0,0,1,37,0,0,0,234,873
Queens ,Queens 27047,Inactive,42,4,0,0,0,1,0,0,0,21,68
Queens ,Queens 27047,Total,565,82,0,0,1,38,0,0,0,255,941
,,,,,,,,,,,,,
Queens ,Queens 27048,Active,458,166,5,1,3,24,0,0,1,220,878
Queens ,Queens 27048,Inactive,41,11,0,0,0,0,0,0,0,12,64
Queens ,Queens 27048,Total,499,177,5,1,3,24,0,0,1,232,942
,,,,,,,,,,,,,
Queens ,Queens 27049,Active,447,125,3,0,3,20,0,0,0,200,798
Queens ,Queens 27049,Inactive,43,3,1,0,0,5,0,0,0,14,66
Queens ,Queens 27049,Total,490,128,4,0,3,25,0,0,0,214,864
,,,,,,,,,,,,,
Queens ,Queens 27050,Active,476,145,1,0,1,22,1,0,1,203,850
Queens ,Queens 27050,Inactive,64,15,0,0,0,2,0,0,0,22,103
Queens ,Queens 27050,Total,540,160,1,0,1,24,1,0,1,225,953
,,,,,,,,,,,,,
Queens ,Queens 27051,Active,419,385,6,0,2,29,0,0,1,245,"1,087"
Queens ,Queens 27051,Inactive,21,13,2,0,1,0,0,0,0,14,51
Queens ,Queens 27051,Total,440,398,8,0,3,29,0,0,1,259,"1,138"
,,,,,,,,,,,,,
Queens ,Queens 27052,Active,545,133,5,1,2,28,1,0,0,283,998
Queens ,Queens 27052,Inactive,45,7,1,0,0,2,0,0,0,26,81
Queens ,Queens 27052,Total,590,140,6,1,2,30,1,0,0,309,"1,079"
,,,,,,,,,,,,,
Queens ,Queens 27053,Active,648,165,3,2,5,23,2,2,0,257,"1,107"
Queens ,Queens 27053,Inactive,58,18,0,0,0,2,0,0,0,41,119
Queens ,Queens 27053,Total,706,183,3,2,5,25,2,2,0,298,"1,226"
,,,,,,,,,,,,,
Queens ,Queens 27054,Active,643,178,4,1,4,36,1,0,0,265,"1,132"
Queens ,Queens 27054,Inactive,34,10,0,0,0,1,0,0,0,17,62
Queens ,Queens 27054,Total,677,188,4,1,4,37,1,0,0,282,"1,194"
,,,,,,,,,,,,,
Queens ,Queens 27055,Active,373,79,1,1,1,18,0,0,0,125,598
Queens ,Queens 27055,Inactive,33,5,0,0,0,0,0,0,0,9,47
Queens ,Queens 27055,Total,406,84,1,1,1,18,0,0,0,134,645
,,,,,,,,,,,,,
Queens ,Queens 27056,Active,504,56,0,0,1,11,0,0,0,72,644
Queens ,Queens 27056,Inactive,39,11,0,0,1,2,0,0,0,18,71
Queens ,Queens 27056,Total,543,67,0,0,2,13,0,0,0,90,715
,,,,,,,,,,,,,
Queens ,Queens 27057,Active,207,232,3,0,2,20,0,0,0,108,572
Queens ,Queens 27057,Inactive,15,5,0,0,0,1,0,0,0,7,28
Queens ,Queens 27057,Total,222,237,3,0,2,21,0,0,0,115,600
,,,,,,,,,,,,,
Queens ,Queens 27058,Active,1,0,0,0,0,0,0,0,0,0,1
Queens ,Queens 27058,Inactive,1,0,0,0,0,0,0,0,0,2,3
Queens ,Queens 27058,Total,2,0,0,0,0,0,0,0,0,2,4
,,,,,,,,,,,,,
Queens ,Queens 27059,Active,483,189,6,0,3,20,1,0,0,233,935
Queens ,Queens 27059,Inactive,33,17,0,0,0,4,0,0,0,24,78
Queens ,Queens 27059,Total,516,206,6,0,3,24,1,0,0,257,"1,013"
,,,,,,,,,,,,,
Queens ,Queens 27060,Active,456,122,6,2,1,27,0,0,1,204,819
Queens ,Queens 27060,Inactive,19,6,0,0,0,1,0,0,0,14,40
Queens ,Queens 27060,Total,475,128,6,2,1,28,0,0,1,218,859
,,,,,,,,,,,,,
Queens ,Queens 27061,Active,546,122,4,1,7,19,1,0,0,294,994
Queens ,Queens 27061,Inactive,34,8,1,0,1,6,0,0,0,10,60
Queens ,Queens 27061,Total,580,130,5,1,8,25,1,0,0,304,"1,054"
,,,,,,,,,,,,,
Queens ,Queens 27062,Active,560,132,7,0,5,33,2,0,0,275,"1,014"
Queens ,Queens 27062,Inactive,42,15,0,0,1,0,0,0,0,20,78
Queens ,Queens 27062,Total,602,147,7,0,6,33,2,0,0,295,"1,092"
,,,,,,,,,,,,,
Queens ,Queens 27063,Active,510,131,6,2,5,18,1,1,0,273,947
Queens ,Queens 27063,Inactive,45,13,1,0,0,1,0,0,0,30,90
Queens ,Queens 27063,Total,555,144,7,2,5,19,1,1,0,303,"1,037"
,,,,,,,,,,,,,
Queens ,Queens 27064,Active,609,117,6,2,12,24,1,0,0,255,"1,026"
Queens ,Queens 27064,Inactive,43,13,4,0,0,1,0,0,0,17,78
Queens ,Queens 27064,Total,652,130,10,2,12,25,1,0,0,272,"1,104"
,,,,,,,,,,,,,
Queens ,Queens 27065,Active,476,149,10,3,1,26,0,0,1,230,896
Queens ,Queens 27065,Inactive,35,14,1,0,0,5,1,0,0,19,75
Queens ,Queens 27065,Total,511,163,11,3,1,31,1,0,1,249,971
,,,,,,,,,,,,,
Queens ,Queens 27066,Active,530,152,5,2,3,32,0,0,1,299,"1,024"
Queens ,Queens 27066,Inactive,63,20,1,0,1,4,0,0,0,15,104
Queens ,Queens 27066,Total,593,172,6,2,4,36,0,0,1,314,"1,128"
,,,,,,,,,,,,,
Queens ,Queens 27067,Active,555,160,6,2,4,19,2,0,0,228,976
Queens ,Queens 27067,Inactive,30,24,0,0,0,2,0,0,0,18,74
Queens ,Queens 27067,Total,585,184,6,2,4,21,2,0,0,246,"1,050"
,,,,,,,,,,,,,
Queens ,Queens 27068,Active,568,155,2,2,4,29,0,0,0,275,"1,035"
Queens ,Queens 27068,Inactive,32,18,1,0,0,3,0,0,0,15,69
Queens ,Queens 27068,Total,600,173,3,2,4,32,0,0,0,290,"1,104"
,,,,,,,,,,,,,
Queens ,Queens 27079,Active,451,85,3,1,0,17,1,0,0,262,820
Queens ,Queens 27079,Inactive,24,4,0,0,1,0,0,0,0,14,43
Queens ,Queens 27079,Total,475,89,3,1,1,17,1,0,0,276,863
,,,,,,,,,,,,,
Queens ,Queens 27080,Active,496,96,2,0,2,15,0,1,1,166,779
Queens ,Queens 27080,Inactive,32,11,0,0,0,5,0,0,0,14,62
Queens ,Queens 27080,Total,528,107,2,0,2,20,0,1,1,180,841
,,,,,,,,,,,,,
Queens ,Queens 27081,Active,529,182,6,1,3,32,1,0,0,307,"1,061"
Queens ,Queens 27081,Inactive,33,11,0,0,0,2,0,0,0,20,66
Queens ,Queens 27081,Total,562,193,6,1,3,34,1,0,0,327,"1,127"
,,,,,,,,,,,,,
Queens ,Queens 27082,Active,454,62,1,2,4,22,1,0,0,157,703
Queens ,Queens 27082,Inactive,23,2,0,0,1,0,0,0,0,3,29
Queens ,Queens 27082,Total,477,64,1,2,5,22,1,0,0,160,732
,,,,,,,,,,,,,
Queens ,Queens 27083,Active,613,145,3,1,3,24,0,0,0,242,"1,031"
Queens ,Queens 27083,Inactive,51,13,1,0,0,6,0,0,0,22,93
Queens ,Queens 27083,Total,664,158,4,1,3,30,0,0,0,264,"1,124"
,,,,,,,,,,,,,
Queens ,Queens 27084,Active,688,45,4,0,0,14,1,0,0,124,876
Queens ,Queens 27084,Inactive,47,1,0,0,0,1,0,0,0,17,66
Queens ,Queens 27084,Total,735,46,4,0,0,15,1,0,0,141,942
,,,,,,,,,,,,,
Queens ,Queens 27085,Active,643,40,2,3,4,13,1,0,0,117,823
Queens ,Queens 27085,Inactive,28,0,0,0,0,0,0,0,0,2,30
Queens ,Queens 27085,Total,671,40,2,3,4,13,1,0,0,119,853
,,,,,,,,,,,,,
Queens ,Queens 27086,Active,480,166,2,3,3,26,1,0,0,217,898
Queens ,Queens 27086,Inactive,53,16,0,0,0,1,0,0,0,21,91
Queens ,Queens 27086,Total,533,182,2,3,3,27,1,0,0,238,989
,,,,,,,,,,,,,
Queens ,Queens 27087,Active,497,157,4,2,1,37,1,0,2,239,940
Queens ,Queens 27087,Inactive,28,15,0,0,0,3,0,0,0,19,65
Queens ,Queens 27087,Total,525,172,4,2,1,40,1,0,2,258,"1,005"
,,,,,,,,,,,,,
Queens ,Queens 27088,Active,340,55,2,3,0,16,0,0,0,124,540
Queens ,Queens 27088,Inactive,41,8,0,0,0,3,0,0,0,21,73
Queens ,Queens 27088,Total,381,63,2,3,0,19,0,0,0,145,613
,,,,,,,,,,,,,
Queens ,Queens 27089,Active,266,136,0,0,1,8,0,0,0,165,576
Queens ,Queens 27089,Inactive,16,6,0,0,0,0,0,0,0,11,33
Queens ,Queens 27089,Total,282,142,0,0,1,8,0,0,0,176,609
,,,,,,,,,,,,,
Queens ,Queens 28001,Active,518,64,3,2,4,13,1,0,0,150,755
Queens ,Queens 28001,Inactive,20,2,1,0,0,2,0,0,0,6,31
Queens ,Queens 28001,Total,538,66,4,2,4,15,1,0,0,156,786
,,,,,,,,,,,,,
Queens ,Queens 28002,Active,327,62,2,0,3,7,2,0,0,97,500
Queens ,Queens 28002,Inactive,11,1,0,0,1,0,0,0,0,6,19
Queens ,Queens 28002,Total,338,63,2,0,4,7,2,0,0,103,519
,,,,,,,,,,,,,
Queens ,Queens 28003,Active,599,138,17,3,2,31,0,2,1,204,997
Queens ,Queens 28003,Inactive,25,7,0,0,0,1,0,0,0,14,47
Queens ,Queens 28003,Total,624,145,17,3,2,32,0,2,1,218,"1,044"
,,,,,,,,,,,,,
Queens ,Queens 28004,Active,309,58,5,0,3,7,0,0,0,121,503
Queens ,Queens 28004,Inactive,15,3,0,0,0,0,0,0,0,9,27
Queens ,Queens 28004,Total,324,61,5,0,3,7,0,0,0,130,530
,,,,,,,,,,,,,
Queens ,Queens 28005,Active,288,47,4,0,1,22,4,0,0,85,451
Queens ,Queens 28005,Inactive,18,5,0,0,0,0,0,0,0,8,31
Queens ,Queens 28005,Total,306,52,4,0,1,22,4,0,0,93,482
,,,,,,,,,,,,,
Queens ,Queens 28006,Active,502,161,18,3,3,25,0,1,2,264,979
Queens ,Queens 28006,Inactive,26,10,2,0,0,0,0,0,0,8,46
Queens ,Queens 28006,Total,528,171,20,3,3,25,0,1,2,272,"1,025"
,,,,,,,,,,,,,
Queens ,Queens 28007,Active,278,65,2,1,2,8,0,0,0,98,454
Queens ,Queens 28007,Inactive,36,7,0,0,0,2,0,0,0,17,62
Queens ,Queens 28007,Total,314,72,2,1,2,10,0,0,0,115,516
,,,,,,,,,,,,,
Queens ,Queens 28008,Active,128,65,3,0,1,5,0,0,0,43,245
Queens ,Queens 28008,Inactive,8,3,0,0,0,0,0,0,0,5,16
Queens ,Queens 28008,Total,136,68,3,0,1,5,0,0,0,48,261
,,,,,,,,,,,,,
Queens ,Queens 28009,Active,421,101,1,4,5,22,0,0,0,166,720
Queens ,Queens 28009,Inactive,13,6,0,0,0,1,0,0,0,5,25
Queens ,Queens 28009,Total,434,107,1,4,5,23,0,0,0,171,745
,,,,,,,,,,,,,
Queens ,Queens 28010,Active,544,162,4,4,2,23,0,0,1,208,948
Queens ,Queens 28010,Inactive,36,8,0,0,0,4,0,0,0,15,63
Queens ,Queens 28010,Total,580,170,4,4,2,27,0,0,1,223,"1,011"
,,,,,,,,,,,,,
Queens ,Queens 28011,Active,486,118,4,3,1,33,0,0,0,201,846
Queens ,Queens 28011,Inactive,64,9,0,0,0,6,0,0,0,26,105
Queens ,Queens 28011,Total,550,127,4,3,1,39,0,0,0,227,951
,,,,,,,,,,,,,
Queens ,Queens 28012,Active,398,77,2,3,1,17,0,0,0,132,630
Queens ,Queens 28012,Inactive,27,10,0,0,0,3,0,0,0,11,51
Queens ,Queens 28012,Total,425,87,2,3,1,20,0,0,0,143,681
,,,,,,,,,,,,,
Queens ,Queens 28013,Active,20,9,0,0,0,1,0,0,0,6,36
Queens ,Queens 28013,Inactive,1,0,0,0,0,0,0,0,0,0,1
Queens ,Queens 28013,Total,21,9,0,0,0,1,0,0,0,6,37
,,,,,,,,,,,,,
Queens ,Queens 28014,Active,587,132,10,4,2,17,0,0,0,283,"1,035"
Queens ,Queens 28014,Inactive,53,12,2,1,1,2,0,0,0,23,94
Queens ,Queens 28014,Total,640,144,12,5,3,19,0,0,0,306,"1,129"
,,,,,,,,,,,,,
Queens ,Queens 28015,Active,526,243,15,3,3,28,0,1,1,227,"1,047"
Queens ,Queens 28015,Inactive,40,13,1,0,0,5,0,0,0,18,77
Queens ,Queens 28015,Total,566,256,16,3,3,33,0,1,1,245,"1,124"
,,,,,,,,,,,,,
Queens ,Queens 28016,Active,414,345,23,1,2,28,0,1,0,241,"1,055"
Queens ,Queens 28016,Inactive,34,16,0,0,1,3,0,0,0,14,68
Queens ,Queens 28016,Total,448,361,23,1,3,31,0,1,0,255,"1,123"
,,,,,,,,,,,,,
Queens ,Queens 28017,Active,460,274,14,0,2,35,0,1,0,223,"1,009"
Queens ,Queens 28017,Inactive,31,8,0,0,2,1,0,0,0,9,51
Queens ,Queens 28017,Total,491,282,14,0,4,36,0,1,0,232,"1,060"
,,,,,,,,,,,,,
Queens ,Queens 28018,Active,411,167,4,0,1,31,1,1,0,200,816
Queens ,Queens 28018,Inactive,27,16,5,0,0,4,0,0,0,15,67
Queens ,Queens 28018,Total,438,183,9,0,1,35,1,1,0,215,883
,,,,,,,,,,,,,
Queens ,Queens 28019,Active,488,186,3,4,3,30,1,0,0,245,960
Queens ,Queens 28019,Inactive,21,14,0,0,1,0,0,0,0,14,50
Queens ,Queens 28019,Total,509,200,3,4,4,30,1,0,0,259,"1,010"
,,,,,,,,,,,,,
Queens ,Queens 28020,Active,537,101,6,0,2,33,0,0,3,221,903
Queens ,Queens 28020,Inactive,48,12,1,0,0,5,0,0,0,21,87
Queens ,Queens 28020,Total,585,113,7,0,2,38,0,0,3,242,990
,,,,,,,,,,,,,
Queens ,Queens 28021,Active,386,193,7,1,1,23,0,0,0,195,806
Queens ,Queens 28021,Inactive,10,5,0,0,0,3,0,0,1,2,21
Queens ,Queens 28021,Total,396,198,7,1,1,26,0,0,1,197,827
,,,,,,,,,,,,,
Queens ,Queens 28022,Active,637,177,3,1,3,25,0,0,1,236,"1,083"
Queens ,Queens 28022,Inactive,32,19,0,0,0,3,0,0,0,16,70
Queens ,Queens 28022,Total,669,196,3,1,3,28,0,0,1,252,"1,153"
,,,,,,,,,,,,,
Queens ,Queens 28023,Active,646,108,3,6,0,27,0,0,1,220,"1,011"
Queens ,Queens 28023,Inactive,55,14,0,0,0,7,0,0,0,29,105
Queens ,Queens 28023,Total,701,122,3,6,0,34,0,0,1,249,"1,116"
,,,,,,,,,,,,,
Queens ,Queens 28024,Active,439,100,2,1,2,28,0,0,2,189,763
Queens ,Queens 28024,Inactive,39,9,0,0,1,6,0,0,0,21,76
Queens ,Queens 28024,Total,478,109,2,1,3,34,0,0,2,210,839
,,,,,,,,,,,,,
Queens ,Queens 28025,Active,688,137,7,7,3,28,0,0,0,254,"1,124"
Queens ,Queens 28025,Inactive,71,14,0,0,0,6,1,0,0,25,117
Queens ,Queens 28025,Total,759,151,7,7,3,34,1,0,0,279,"1,241"
,,,,,,,,,,,,,
Queens ,Queens 28026,Active,334,55,0,3,0,20,0,0,0,136,548
Queens ,Queens 28026,Inactive,35,10,0,0,0,7,0,0,0,16,68
Queens ,Queens 28026,Total,369,65,0,3,0,27,0,0,0,152,616
,,,,,,,,,,,,,
Queens ,Queens 28027,Active,327,86,2,1,2,19,0,1,0,131,569
Queens ,Queens 28027,Inactive,46,15,1,1,0,4,0,0,0,20,87
Queens ,Queens 28027,Total,373,101,3,2,2,23,0,1,0,151,656
,,,,,,,,,,,,,
Queens ,Queens 28028,Active,565,130,5,4,0,40,1,0,0,228,973
Queens ,Queens 28028,Inactive,43,12,0,0,0,1,0,0,1,22,79
Queens ,Queens 28028,Total,608,142,5,4,0,41,1,0,1,250,"1,052"
,,,,,,,,,,,,,
Queens ,Queens 28029,Active,525,110,3,1,0,23,1,0,1,203,867
Queens ,Queens 28029,Inactive,38,16,1,0,0,5,0,0,0,20,80
Queens ,Queens 28029,Total,563,126,4,1,0,28,1,0,1,223,947
,,,,,,,,,,,,,
Queens ,Queens 28030,Active,465,92,0,1,0,26,0,0,0,203,787
Queens ,Queens 28030,Inactive,47,12,0,0,0,4,0,0,0,15,78
Queens ,Queens 28030,Total,512,104,0,1,0,30,0,0,0,218,865
,,,,,,,,,,,,,
Queens ,Queens 28031,Active,672,130,7,2,0,21,1,0,0,258,"1,091"
Queens ,Queens 28031,Inactive,46,10,0,0,0,0,0,0,0,26,82
Queens ,Queens 28031,Total,718,140,7,2,0,21,1,0,0,284,"1,173"
,,,,,,,,,,,,,
Queens ,Queens 28032,Active,323,81,0,2,0,17,0,0,0,144,567
Queens ,Queens 28032,Inactive,29,3,0,0,0,0,0,0,0,14,46
Queens ,Queens 28032,Total,352,84,0,2,0,17,0,0,0,158,613
,,,,,,,,,,,,,
Queens ,Queens 28033,Active,14,5,0,0,0,2,0,0,0,6,27
Queens ,Queens 28033,Inactive,1,0,0,0,0,0,0,0,0,0,1
Queens ,Queens 28033,Total,15,5,0,0,0,2,0,0,0,6,28
,,,,,,,,,,,,,
Queens ,Queens 28034,Active,71,18,1,0,0,3,0,0,0,26,119
Queens ,Queens 28034,Inactive,2,0,0,0,0,0,0,0,0,5,7
Queens ,Queens 28034,Total,73,18,1,0,0,3,0,0,0,31,126
,,,,,,,,,,,,,
Queens ,Queens 28035,Active,612,155,1,4,1,37,0,0,0,254,"1,064"
Queens ,Queens 28035,Inactive,82,15,0,0,0,7,0,0,0,27,131
Queens ,Queens 28035,Total,694,170,1,4,1,44,0,0,0,281,"1,195"
,,,,,,,,,,,,,
Queens ,Queens 28036,Active,670,129,3,1,4,40,0,0,1,258,"1,106"
Queens ,Queens 28036,Inactive,61,17,0,0,0,5,0,0,0,23,106
Queens ,Queens 28036,Total,731,146,3,1,4,45,0,0,1,281,"1,212"
,,,,,,,,,,,,,
Queens ,Queens 28037,Active,545,104,0,1,1,28,2,0,0,227,908
Queens ,Queens 28037,Inactive,50,10,0,0,0,3,0,0,0,32,95
Queens ,Queens 28037,Total,595,114,0,1,1,31,2,0,0,259,"1,003"
,,,,,,,,,,,,,
Queens ,Queens 28038,Active,505,134,6,2,0,26,1,1,0,241,916
Queens ,Queens 28038,Inactive,89,21,1,0,0,7,0,0,0,37,155
Queens ,Queens 28038,Total,594,155,7,2,0,33,1,1,0,278,"1,071"
,,,,,,,,,,,,,
Queens ,Queens 28039,Active,373,77,2,0,0,15,0,0,0,113,580
Queens ,Queens 28039,Inactive,43,3,0,0,0,5,0,0,0,14,65
Queens ,Queens 28039,Total,416,80,2,0,0,20,0,0,0,127,645
,,,,,,,,,,,,,
Queens ,Queens 28040,Active,593,132,1,2,2,27,0,0,0,202,959
Queens ,Queens 28040,Inactive,31,14,0,0,0,3,0,0,0,13,61
Queens ,Queens 28040,Total,624,146,1,2,2,30,0,0,0,215,"1,020"
,,,,,,,,,,,,,
Queens ,Queens 28041,Active,491,136,1,1,0,25,2,0,2,226,884
Queens ,Queens 28041,Inactive,46,11,1,0,0,3,0,0,1,21,83
Queens ,Queens 28041,Total,537,147,2,1,0,28,2,0,3,247,967
,,,,,,,,,,,,,
Queens ,Queens 28042,Active,713,117,4,2,0,32,0,0,1,256,"1,125"
Queens ,Queens 28042,Inactive,80,15,0,1,0,7,0,0,0,27,130
Queens ,Queens 28042,Total,793,132,4,3,0,39,0,0,1,283,"1,255"
,,,,,,,,,,,,,
Queens ,Queens 28043,Active,533,126,3,0,2,23,0,0,0,240,927
Queens ,Queens 28043,Inactive,53,4,0,0,0,3,0,0,0,21,81
Queens ,Queens 28043,Total,586,130,3,0,2,26,0,0,0,261,"1,008"
,,,,,,,,,,,,,
Queens ,Queens 28044,Active,338,78,3,1,3,13,0,0,0,184,620
Queens ,Queens 28044,Inactive,52,6,0,0,0,1,0,0,0,15,74
Queens ,Queens 28044,Total,390,84,3,1,3,14,0,0,0,199,694
,,,,,,,,,,,,,
Queens ,Queens 28045,Active,419,143,3,1,3,29,0,1,1,192,792
Queens ,Queens 28045,Inactive,28,12,0,0,0,4,0,0,0,18,62
Queens ,Queens 28045,Total,447,155,3,1,3,33,0,1,1,210,854
,,,,,,,,,,,,,
Queens ,Queens 28046,Active,442,109,3,0,3,16,0,0,1,227,801
Queens ,Queens 28046,Inactive,41,14,0,0,0,0,0,0,0,21,76
Queens ,Queens 28046,Total,483,123,3,0,3,16,0,0,1,248,877
,,,,,,,,,,,,,
Queens ,Queens 28047,Active,628,161,2,3,1,20,0,0,0,252,"1,067"
Queens ,Queens 28047,Inactive,56,14,0,0,0,7,0,0,0,33,110
Queens ,Queens 28047,Total,684,175,2,3,1,27,0,0,0,285,"1,177"
,,,,,,,,,,,,,
Queens ,Queens 28048,Active,588,131,2,1,1,32,0,0,1,206,962
Queens ,Queens 28048,Inactive,39,8,0,0,0,3,0,0,0,22,72
Queens ,Queens 28048,Total,627,139,2,1,1,35,0,0,1,228,"1,034"
,,,,,,,,,,,,,
Queens ,Queens 28049,Active,455,103,1,1,2,24,0,0,0,211,797
Queens ,Queens 28049,Inactive,38,15,0,0,0,0,0,0,0,23,76
Queens ,Queens 28049,Total,493,118,1,1,2,24,0,0,0,234,873
,,,,,,,,,,,,,
Queens ,Queens 28050,Active,701,142,2,5,6,26,1,0,0,255,"1,138"
Queens ,Queens 28050,Inactive,89,18,0,0,0,4,0,0,0,36,147
Queens ,Queens 28050,Total,790,160,2,5,6,30,1,0,0,291,"1,285"
,,,,,,,,,,,,,
Queens ,Queens 28051,Active,630,144,3,2,2,39,2,0,0,284,"1,106"
Queens ,Queens 28051,Inactive,94,8,0,1,1,7,0,0,0,35,146
Queens ,Queens 28051,Total,724,152,3,3,3,46,2,0,0,319,"1,252"
,,,,,,,,,,,,,
Queens ,Queens 28052,Active,443,123,1,0,1,18,0,0,1,124,711
Queens ,Queens 28052,Inactive,37,7,0,0,0,1,0,0,0,13,58
Queens ,Queens 28052,Total,480,130,1,0,1,19,0,0,1,137,769
,,,,,,,,,,,,,
Queens ,Queens 28053,Active,468,158,7,0,1,33,0,1,0,179,847
Queens ,Queens 28053,Inactive,51,9,0,0,0,4,0,0,0,20,84
Queens ,Queens 28053,Total,519,167,7,0,1,37,0,1,0,199,931
,,,,,,,,,,,,,
Queens ,Queens 28054,Active,464,102,4,3,2,23,0,0,0,208,806
Queens ,Queens 28054,Inactive,36,7,0,1,0,4,0,0,1,24,73
Queens ,Queens 28054,Total,500,109,4,4,2,27,0,0,1,232,879
,,,,,,,,,,,,,
Queens ,Queens 28055,Active,304,85,4,0,0,16,0,0,1,142,552
Queens ,Queens 28055,Inactive,32,4,0,0,1,0,0,0,0,15,52
Queens ,Queens 28055,Total,336,89,4,0,1,16,0,0,1,157,604
,,,,,,,,,,,,,
Queens ,Queens 28056,Active,611,117,3,2,1,28,0,0,0,297,"1,059"
Queens ,Queens 28056,Inactive,66,12,2,0,1,6,0,0,0,31,118
Queens ,Queens 28056,Total,677,129,5,2,2,34,0,0,0,328,"1,177"
,,,,,,,,,,,,,
Queens ,Queens 28057,Active,423,101,4,4,4,19,1,0,0,200,756
Queens ,Queens 28057,Inactive,36,14,0,1,0,1,0,0,0,23,75
Queens ,Queens 28057,Total,459,115,4,5,4,20,1,0,0,223,831
,,,,,,,,,,,,,
Queens ,Queens 28058,Active,426,83,2,3,2,16,0,0,0,184,716
Queens ,Queens 28058,Inactive,37,7,0,1,0,1,0,0,0,18,64
Queens ,Queens 28058,Total,463,90,2,4,2,17,0,0,0,202,780
,,,,,,,,,,,,,
Queens ,Queens 28059,Active,77,13,2,0,0,4,0,0,0,39,135
Queens ,Queens 28059,Inactive,9,1,0,0,0,0,0,0,0,5,15
Queens ,Queens 28059,Total,86,14,2,0,0,4,0,0,0,44,150
,,,,,,,,,,,,,
