"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,
"Voters Registered as of November 1, 2018",,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,
,,,,,,,,,,,,,
COUNTY,ELECTION DIST,STATUS,DEM,REP,CON,GRE,WOR,IND,WEP,REF,OTH,BLANK,TOTAL
Kings ,Kings 41022,Active,116,49,1,0,0,3,0,0,0,50,219
Kings ,Kings 41022,Inactive,5,1,0,0,0,1,0,0,0,1,8
Kings ,Kings 41022,Total,121,50,1,0,0,4,0,0,0,51,227
,,,,,,,,,,,,,
Kings ,Kings 41023,Active,96,4,1,0,0,6,0,0,0,9,116
Kings ,Kings 41023,Inactive,5,0,0,0,0,0,0,0,0,0,5
Kings ,Kings 41023,Total,101,4,1,0,0,6,0,0,0,9,121
,,,,,,,,,,,,,
Kings ,Kings 41024,Active,109,21,1,1,0,2,0,0,0,27,161
Kings ,Kings 41024,Inactive,6,2,0,0,0,1,0,0,0,1,10
Kings ,Kings 41024,Total,115,23,1,1,0,3,0,0,0,28,171
,,,,,,,,,,,,,
Kings ,Kings 41025,Active,152,22,0,2,0,4,0,0,0,32,212
Kings ,Kings 41025,Inactive,15,1,0,0,0,0,0,0,0,7,23
Kings ,Kings 41025,Total,167,23,0,2,0,4,0,0,0,39,235
,,,,,,,,,,,,,
Kings ,Kings 41026,Active,85,4,0,0,0,2,0,0,0,11,102
Kings ,Kings 41026,Inactive,8,0,0,0,0,0,0,0,0,1,9
Kings ,Kings 41026,Total,93,4,0,0,0,2,0,0,0,12,111
,,,,,,,,,,,,,
Kings ,Kings 41027,Active,359,39,1,0,0,8,0,0,1,71,479
Kings ,Kings 41027,Inactive,30,5,1,0,0,0,0,0,0,6,42
Kings ,Kings 41027,Total,389,44,2,0,0,8,0,0,1,77,521
,,,,,,,,,,,,,
Kings ,Kings 41028,Active,837,73,5,2,8,24,0,0,0,149,"1,098"
Kings ,Kings 41028,Inactive,50,5,1,0,0,1,0,0,0,9,66
Kings ,Kings 41028,Total,887,78,6,2,8,25,0,0,0,158,"1,164"
,,,,,,,,,,,,,
Kings ,Kings 41029,Active,72,3,1,0,0,1,0,0,0,44,121
Kings ,Kings 41029,Inactive,1,0,0,0,0,0,0,0,0,2,3
Kings ,Kings 41029,Total,73,3,1,0,0,1,0,0,0,46,124
,,,,,,,,,,,,,
Kings ,Kings 41030,Active,780,45,0,4,1,17,0,0,0,129,976
Kings ,Kings 41030,Inactive,21,3,0,0,0,1,0,0,0,3,28
Kings ,Kings 41030,Total,801,48,0,4,1,18,0,0,0,132,"1,004"
,,,,,,,,,,,,,
Kings ,Kings 41031,Active,750,33,3,3,2,11,1,0,0,112,915
Kings ,Kings 41031,Inactive,41,4,0,0,0,2,0,0,0,5,52
Kings ,Kings 41031,Total,791,37,3,3,2,13,1,0,0,117,967
,,,,,,,,,,,,,
Kings ,Kings 41032,Active,672,39,1,1,1,21,0,0,0,112,847
Kings ,Kings 41032,Inactive,39,1,0,0,0,1,0,0,0,2,43
Kings ,Kings 41032,Total,711,40,1,1,1,22,0,0,0,114,890
,,,,,,,,,,,,,
Kings ,Kings 41033,Active,751,29,2,2,4,18,1,0,0,110,917
Kings ,Kings 41033,Inactive,26,0,0,0,0,1,0,0,0,3,30
Kings ,Kings 41033,Total,777,29,2,2,4,19,1,0,0,113,947
,,,,,,,,,,,,,
Kings ,Kings 41034,Active,657,21,1,1,3,13,0,0,1,90,787
Kings ,Kings 41034,Inactive,24,1,0,0,0,2,0,0,0,7,34
Kings ,Kings 41034,Total,681,22,1,1,3,15,0,0,1,97,821
,,,,,,,,,,,,,
Kings ,Kings 41035,Active,464,190,1,1,4,19,0,0,0,323,"1,002"
Kings ,Kings 41035,Inactive,24,5,0,0,1,2,0,0,0,7,39
Kings ,Kings 41035,Total,488,195,1,1,5,21,0,0,0,330,"1,041"
,,,,,,,,,,,,,
Kings ,Kings 41036,Active,422,240,5,1,5,25,0,0,1,209,908
Kings ,Kings 41036,Inactive,22,12,0,0,1,1,0,0,0,13,49
Kings ,Kings 41036,Total,444,252,5,1,6,26,0,0,1,222,957
,,,,,,,,,,,,,
Kings ,Kings 41037,Active,857,26,0,0,0,14,0,0,0,120,"1,017"
Kings ,Kings 41037,Inactive,36,0,0,0,0,3,0,0,0,8,47
Kings ,Kings 41037,Total,893,26,0,0,0,17,0,0,0,128,"1,064"
,,,,,,,,,,,,,
Kings ,Kings 41038,Active,890,33,1,0,1,17,1,0,0,99,"1,042"
Kings ,Kings 41038,Inactive,51,5,0,0,0,3,0,0,0,7,66
Kings ,Kings 41038,Total,941,38,1,0,1,20,1,0,0,106,"1,108"
,,,,,,,,,,,,,
Kings ,Kings 41039,Active,887,25,1,1,0,15,1,0,0,107,"1,037"
Kings ,Kings 41039,Inactive,47,3,0,0,0,2,0,0,0,4,56
Kings ,Kings 41039,Total,934,28,1,1,0,17,1,0,0,111,"1,093"
,,,,,,,,,,,,,
Kings ,Kings 41040,Active,697,21,4,0,2,14,1,0,1,116,856
Kings ,Kings 41040,Inactive,34,1,0,0,0,3,0,0,0,7,45
Kings ,Kings 41040,Total,731,22,4,0,2,17,1,0,1,123,901
,,,,,,,,,,,,,
Kings ,Kings 41041,Active,777,51,2,0,1,17,1,0,0,114,963
Kings ,Kings 41041,Inactive,43,4,1,0,0,1,0,0,0,8,57
Kings ,Kings 41041,Total,820,55,3,0,1,18,1,0,0,122,"1,020"
,,,,,,,,,,,,,
Kings ,Kings 41042,Active,172,99,3,1,1,10,1,0,0,110,397
Kings ,Kings 41042,Inactive,9,2,1,0,0,0,0,0,0,6,18
Kings ,Kings 41042,Total,181,101,4,1,1,10,1,0,0,116,415
,,,,,,,,,,,,,
Kings ,Kings 41043,Active,720,29,4,3,1,24,1,0,0,144,926
Kings ,Kings 41043,Inactive,59,5,0,0,0,2,0,0,0,13,79
Kings ,Kings 41043,Total,779,34,4,3,1,26,1,0,0,157,"1,005"
,,,,,,,,,,,,,
Kings ,Kings 41044,Active,189,88,2,1,0,14,0,0,0,114,408
Kings ,Kings 41044,Inactive,12,6,0,0,0,0,0,0,0,8,26
Kings ,Kings 41044,Total,201,94,2,1,0,14,0,0,0,122,434
,,,,,,,,,,,,,
Kings ,Kings 41045,Active,710,24,0,1,3,18,1,0,0,93,850
Kings ,Kings 41045,Inactive,42,3,0,0,1,1,0,0,0,8,55
Kings ,Kings 41045,Total,752,27,0,1,4,19,1,0,0,101,905
,,,,,,,,,,,,,
Kings ,Kings 41046,Active,582,243,12,0,0,41,0,0,0,217,"1,095"
Kings ,Kings 41046,Inactive,44,12,0,0,0,1,0,0,0,12,69
Kings ,Kings 41046,Total,626,255,12,0,0,42,0,0,0,229,"1,164"
,,,,,,,,,,,,,
Kings ,Kings 41047,Active,696,24,2,2,1,10,1,0,0,91,827
Kings ,Kings 41047,Inactive,34,0,0,0,0,1,0,0,0,6,41
Kings ,Kings 41047,Total,730,24,2,2,1,11,1,0,0,97,868
,,,,,,,,,,,,,
Kings ,Kings 41048,Active,383,11,1,0,0,11,0,0,0,52,458
Kings ,Kings 41048,Inactive,31,1,0,0,0,0,0,0,0,6,38
Kings ,Kings 41048,Total,414,12,1,0,0,11,0,0,0,58,496
,,,,,,,,,,,,,
Kings ,Kings 41049,Active,892,26,1,0,2,18,0,0,0,104,"1,043"
Kings ,Kings 41049,Inactive,32,3,0,0,0,1,0,0,0,7,43
Kings ,Kings 41049,Total,924,29,1,0,2,19,0,0,0,111,"1,086"
,,,,,,,,,,,,,
Kings ,Kings 41050,Active,530,233,9,1,1,9,0,0,2,142,927
Kings ,Kings 41050,Inactive,27,5,0,0,0,0,0,0,0,14,46
Kings ,Kings 41050,Total,557,238,9,1,1,9,0,0,2,156,973
,,,,,,,,,,,,,
Kings ,Kings 41051,Active,192,48,2,0,1,5,0,0,0,44,292
Kings ,Kings 41051,Inactive,11,5,0,0,1,1,0,0,0,3,21
Kings ,Kings 41051,Total,203,53,2,0,2,6,0,0,0,47,313
,,,,,,,,,,,,,
Kings ,Kings 41052,Active,348,102,4,0,0,7,0,0,0,83,544
Kings ,Kings 41052,Inactive,15,3,0,0,0,1,0,0,0,5,24
Kings ,Kings 41052,Total,363,105,4,0,0,8,0,0,0,88,568
,,,,,,,,,,,,,
Kings ,Kings 41053,Active,453,50,0,1,5,9,2,0,0,83,603
Kings ,Kings 41053,Inactive,27,2,0,0,0,1,0,0,0,7,37
Kings ,Kings 41053,Total,480,52,0,1,5,10,2,0,0,90,640
,,,,,,,,,,,,,
Kings ,Kings 41054,Active,735,21,3,3,3,21,1,0,0,128,915
Kings ,Kings 41054,Inactive,41,0,0,0,0,4,0,0,0,3,48
Kings ,Kings 41054,Total,776,21,3,3,3,25,1,0,0,131,963
,,,,,,,,,,,,,
Kings ,Kings 41055,Active,719,25,1,1,1,26,0,0,0,79,852
Kings ,Kings 41055,Inactive,69,7,0,0,0,0,0,0,0,4,80
Kings ,Kings 41055,Total,788,32,1,1,1,26,0,0,0,83,932
,,,,,,,,,,,,,
Kings ,Kings 41056,Active,219,150,3,1,1,16,0,0,1,59,450
Kings ,Kings 41056,Inactive,11,6,0,0,0,0,0,0,0,1,18
Kings ,Kings 41056,Total,230,156,3,1,1,16,0,0,1,60,468
,,,,,,,,,,,,,
Kings ,Kings 41057,Active,350,117,5,1,1,12,0,0,0,145,631
Kings ,Kings 41057,Inactive,44,15,0,0,0,1,0,0,0,11,71
Kings ,Kings 41057,Total,394,132,5,1,1,13,0,0,0,156,702
,,,,,,,,,,,,,
Kings ,Kings 41058,Active,429,235,1,0,2,11,0,0,0,156,834
Kings ,Kings 41058,Inactive,21,7,0,0,0,0,0,0,0,12,40
Kings ,Kings 41058,Total,450,242,1,0,2,11,0,0,0,168,874
,,,,,,,,,,,,,
Kings ,Kings 41059,Active,492,220,9,0,1,19,0,0,0,214,955
Kings ,Kings 41059,Inactive,31,14,1,0,0,4,0,0,0,12,62
Kings ,Kings 41059,Total,523,234,10,0,1,23,0,0,0,226,"1,017"
,,,,,,,,,,,,,
Kings ,Kings 41060,Active,391,111,2,2,0,19,0,0,1,139,665
Kings ,Kings 41060,Inactive,45,8,0,0,0,2,0,0,0,14,69
Kings ,Kings 41060,Total,436,119,2,2,0,21,0,0,1,153,734
,,,,,,,,,,,,,
Kings ,Kings 41061,Active,397,139,3,0,7,19,0,0,0,236,801
Kings ,Kings 41061,Inactive,17,14,0,0,0,1,0,0,0,11,43
Kings ,Kings 41061,Total,414,153,3,0,7,20,0,0,0,247,844
,,,,,,,,,,,,,
Kings ,Kings 41062,Active,562,132,7,0,0,20,1,0,0,269,991
Kings ,Kings 41062,Inactive,19,6,0,0,1,0,0,0,0,7,33
Kings ,Kings 41062,Total,581,138,7,0,1,20,1,0,0,276,"1,024"
,,,,,,,,,,,,,
Kings ,Kings 41063,Active,556,143,7,1,2,25,0,0,0,192,926
Kings ,Kings 41063,Inactive,30,10,0,0,1,0,0,0,0,10,51
Kings ,Kings 41063,Total,586,153,7,1,3,25,0,0,0,202,977
,,,,,,,,,,,,,
Kings ,Kings 41064,Active,492,145,9,2,2,22,0,0,0,149,821
Kings ,Kings 41064,Inactive,51,11,1,0,0,2,0,0,0,16,81
Kings ,Kings 41064,Total,543,156,10,2,2,24,0,0,0,165,902
,,,,,,,,,,,,,
Kings ,Kings 41065,Active,202,38,1,0,1,8,0,0,0,107,357
Kings ,Kings 41065,Inactive,37,5,0,0,0,2,0,0,0,8,52
Kings ,Kings 41065,Total,239,43,1,0,1,10,0,0,0,115,409
,,,,,,,,,,,,,
Kings ,Kings 41066,Active,663,49,1,0,5,14,0,0,0,135,867
Kings ,Kings 41066,Inactive,38,2,0,0,0,2,0,0,0,13,55
Kings ,Kings 41066,Total,701,51,1,0,5,16,0,0,0,148,922
,,,,,,,,,,,,,
Kings ,Kings 41067,Active,680,42,0,0,4,12,0,0,0,115,853
Kings ,Kings 41067,Inactive,75,10,0,0,0,2,0,0,0,9,96
Kings ,Kings 41067,Total,755,52,0,0,4,14,0,0,0,124,949
,,,,,,,,,,,,,
Kings ,Kings 41068,Active,612,54,0,0,2,11,2,1,0,110,792
Kings ,Kings 41068,Inactive,41,1,0,0,0,0,0,0,0,11,53
Kings ,Kings 41068,Total,653,55,0,0,2,11,2,1,0,121,845
,,,,,,,,,,,,,
Kings ,Kings 41069,Active,684,53,1,1,6,12,0,0,0,154,911
Kings ,Kings 41069,Inactive,50,5,0,0,1,3,0,0,0,12,71
Kings ,Kings 41069,Total,734,58,1,1,7,15,0,0,0,166,982
,,,,,,,,,,,,,
Kings ,Kings 41070,Active,419,202,0,1,1,22,1,0,0,291,937
Kings ,Kings 41070,Inactive,25,13,1,0,0,1,0,0,0,10,50
Kings ,Kings 41070,Total,444,215,1,1,1,23,1,0,0,301,987
,,,,,,,,,,,,,
Kings ,Kings 41071,Active,405,200,5,1,2,22,0,0,0,314,949
Kings ,Kings 41071,Inactive,38,16,1,1,0,0,0,0,0,13,69
Kings ,Kings 41071,Total,443,216,6,2,2,22,0,0,0,327,"1,018"
,,,,,,,,,,,,,
Kings ,Kings 41072,Active,378,179,2,0,1,22,0,0,0,188,770
Kings ,Kings 41072,Inactive,40,11,0,0,0,3,0,0,0,5,59
Kings ,Kings 41072,Total,418,190,2,0,1,25,0,0,0,193,829
,,,,,,,,,,,,,
Kings ,Kings 41073,Active,616,158,2,1,1,23,0,0,0,240,"1,041"
Kings ,Kings 41073,Inactive,63,6,0,0,0,1,0,0,0,23,93
Kings ,Kings 41073,Total,679,164,2,1,1,24,0,0,0,263,"1,134"
,,,,,,,,,,,,,
Kings ,Kings 41074,Active,524,241,7,0,1,23,0,0,2,221,"1,019"
Kings ,Kings 41074,Inactive,50,8,0,0,0,3,0,0,0,13,74
Kings ,Kings 41074,Total,574,249,7,0,1,26,0,0,2,234,"1,093"
,,,,,,,,,,,,,
Kings ,Kings 41075,Active,557,139,1,2,3,36,0,0,0,344,"1,082"
Kings ,Kings 41075,Inactive,27,13,0,0,0,2,0,0,0,15,57
Kings ,Kings 41075,Total,584,152,1,2,3,38,0,0,0,359,"1,139"
,,,,,,,,,,,,,
Kings ,Kings 41076,Active,466,162,5,0,3,16,2,1,0,270,925
Kings ,Kings 41076,Inactive,26,7,1,0,0,1,0,0,0,19,54
Kings ,Kings 41076,Total,492,169,6,0,3,17,2,1,0,289,979
,,,,,,,,,,,,,
Kings ,Kings 41077,Active,512,186,4,1,2,21,0,0,0,307,"1,033"
Kings ,Kings 41077,Inactive,38,16,0,0,0,2,0,0,0,27,83
Kings ,Kings 41077,Total,550,202,4,1,2,23,0,0,0,334,"1,116"
,,,,,,,,,,,,,
Kings ,Kings 41078,Active,379,150,4,1,3,18,0,1,2,238,796
Kings ,Kings 41078,Inactive,42,11,0,0,0,3,0,0,0,15,71
Kings ,Kings 41078,Total,421,161,4,1,3,21,0,1,2,253,867
,,,,,,,,,,,,,
Kings ,Kings 41079,Active,478,179,3,0,6,29,0,0,0,321,"1,016"
Kings ,Kings 41079,Inactive,31,14,0,0,1,0,0,0,0,27,73
Kings ,Kings 41079,Total,509,193,3,0,7,29,0,0,0,348,"1,089"
,,,,,,,,,,,,,
Kings ,Kings 41080,Active,76,29,1,0,0,6,0,0,0,37,149
Kings ,Kings 41080,Inactive,2,1,0,0,0,0,0,0,0,1,4
Kings ,Kings 41080,Total,78,30,1,0,0,6,0,0,0,38,153
,,,,,,,,,,,,,
Kings ,Kings 41081,Active,279,108,4,1,1,19,1,1,0,187,601
Kings ,Kings 41081,Inactive,42,11,0,0,0,2,0,0,0,30,85
Kings ,Kings 41081,Total,321,119,4,1,1,21,1,1,0,217,686
,,,,,,,,,,,,,
Kings ,Kings 41082,Active,362,229,2,2,1,23,0,0,0,283,902
Kings ,Kings 41082,Inactive,36,22,0,0,0,0,0,0,0,13,71
Kings ,Kings 41082,Total,398,251,2,2,1,23,0,0,0,296,973
,,,,,,,,,,,,,
Kings ,Kings 41083,Active,305,124,3,0,2,14,0,0,0,193,641
Kings ,Kings 41083,Inactive,14,13,0,0,0,1,0,0,0,14,42
Kings ,Kings 41083,Total,319,137,3,0,2,15,0,0,0,207,683
,,,,,,,,,,,,,
Kings ,Kings 41084,Active,462,271,9,1,2,31,0,0,0,279,"1,055"
Kings ,Kings 41084,Inactive,22,14,0,0,0,2,0,0,0,14,52
Kings ,Kings 41084,Total,484,285,9,1,2,33,0,0,0,293,"1,107"
,,,,,,,,,,,,,
Kings ,Kings 41085,Active,330,115,5,0,1,20,1,0,0,121,593
Kings ,Kings 41085,Inactive,34,9,0,0,0,0,0,0,0,10,53
Kings ,Kings 41085,Total,364,124,5,0,1,20,1,0,0,131,646
,,,,,,,,,,,,,
Kings ,Kings 41086,Active,387,217,6,2,6,18,0,0,0,251,887
Kings ,Kings 41086,Inactive,40,15,0,0,0,1,0,0,0,13,69
Kings ,Kings 41086,Total,427,232,6,2,6,19,0,0,0,264,956
,,,,,,,,,,,,,
Kings ,Kings 41087,Active,325,162,2,3,6,10,0,0,1,203,712
Kings ,Kings 41087,Inactive,19,6,0,0,0,0,0,0,0,10,35
Kings ,Kings 41087,Total,344,168,2,3,6,10,0,0,1,213,747
,,,,,,,,,,,,,
Kings ,Kings 41088,Active,301,260,6,2,3,21,0,0,0,270,863
Kings ,Kings 41088,Inactive,33,32,0,1,0,2,0,0,0,28,96
Kings ,Kings 41088,Total,334,292,6,3,3,23,0,0,0,298,959
,,,,,,,,,,,,,
Kings ,Kings 41089,Active,305,117,2,0,2,12,1,0,0,180,619
Kings ,Kings 41089,Inactive,26,10,2,0,0,3,0,0,0,11,52
Kings ,Kings 41089,Total,331,127,4,0,2,15,1,0,0,191,671
,,,,,,,,,,,,,
Kings ,Kings 41090,Active,240,74,3,1,0,12,0,0,0,66,396
Kings ,Kings 41090,Inactive,29,3,1,0,0,0,0,0,0,14,47
Kings ,Kings 41090,Total,269,77,4,1,0,12,0,0,0,80,443
,,,,,,,,,,,,,
Kings ,Kings 41091,Active,370,55,4,0,1,17,0,0,0,77,524
Kings ,Kings 41091,Inactive,28,2,0,0,0,1,0,0,0,9,40
Kings ,Kings 41091,Total,398,57,4,0,1,18,0,0,0,86,564
,,,,,,,,,,,,,
Kings ,Kings 41092,Active,259,141,0,2,0,7,1,0,0,165,575
Kings ,Kings 41092,Inactive,19,7,0,0,0,2,0,0,0,11,39
Kings ,Kings 41092,Total,278,148,0,2,0,9,1,0,0,176,614
,,,,,,,,,,,,,
Kings ,Kings 41093,Active,8,0,0,0,0,0,0,0,0,4,12
Kings ,Kings 41093,Inactive,10,0,0,0,0,0,0,0,0,2,12
Kings ,Kings 41093,Total,18,0,0,0,0,0,0,0,0,6,24
,,,,,,,,,,,,,
Kings ,Kings 41094,Active,328,158,5,1,1,24,0,0,0,178,695
Kings ,Kings 41094,Inactive,32,13,0,0,0,1,0,0,0,26,72
Kings ,Kings 41094,Total,360,171,5,1,1,25,0,0,0,204,767
,,,,,,,,,,,,,
Kings ,Kings 41095,Active,309,143,6,0,0,11,0,0,0,122,591
Kings ,Kings 41095,Inactive,6,0,0,0,0,2,0,0,0,4,12
Kings ,Kings 41095,Total,315,143,6,0,0,13,0,0,0,126,603
,,,,,,,,,,,,,
Kings ,Kings 41096,Active,617,21,1,0,0,13,0,0,1,79,732
Kings ,Kings 41096,Inactive,14,1,0,0,0,1,0,0,0,7,23
Kings ,Kings 41096,Total,631,22,1,0,0,14,0,0,1,86,755
,,,,,,,,,,,,,
Kings ,Kings 41097,Active,673,20,0,1,4,18,1,0,0,93,810
Kings ,Kings 41097,Inactive,19,3,0,0,0,0,0,0,0,3,25
Kings ,Kings 41097,Total,692,23,0,1,4,18,1,0,0,96,835
,,,,,,,,,,,,,
Kings ,Kings 41098,Active,558,51,1,1,1,12,0,0,0,137,761
Kings ,Kings 41098,Inactive,46,7,0,0,0,0,0,0,0,8,61
Kings ,Kings 41098,Total,604,58,1,1,1,12,0,0,0,145,822
,,,,,,,,,,,,,
Kings ,Kings 42001,Active,65,5,0,0,1,5,0,0,0,19,95
Kings ,Kings 42001,Inactive,4,1,0,0,0,1,0,0,0,0,6
Kings ,Kings 42001,Total,69,6,0,0,1,6,0,0,0,19,101
,,,,,,,,,,,,,
Kings ,Kings 42002,Active,649,23,1,1,6,9,0,0,0,123,812
Kings ,Kings 42002,Inactive,87,4,0,1,0,5,0,0,0,16,113
Kings ,Kings 42002,Total,736,27,1,2,6,14,0,0,0,139,925
,,,,,,,,,,,,,
Kings ,Kings 42003,Active,671,23,4,5,5,13,0,0,1,101,823
Kings ,Kings 42003,Inactive,64,4,1,0,2,6,0,0,0,15,92
Kings ,Kings 42003,Total,735,27,5,5,7,19,0,0,1,116,915
,,,,,,,,,,,,,
Kings ,Kings 42004,Active,779,29,0,3,9,13,0,0,1,152,986
Kings ,Kings 42004,Inactive,54,2,0,1,3,1,0,0,0,13,74
Kings ,Kings 42004,Total,833,31,0,4,12,14,0,0,1,165,"1,060"
,,,,,,,,,,,,,
Kings ,Kings 42005,Active,527,33,3,1,3,9,1,0,1,101,679
Kings ,Kings 42005,Inactive,70,4,0,1,0,0,0,0,0,9,84
Kings ,Kings 42005,Total,597,37,3,2,3,9,1,0,1,110,763
,,,,,,,,,,,,,
Kings ,Kings 42006,Active,819,33,7,5,5,15,0,0,1,151,"1,036"
Kings ,Kings 42006,Inactive,79,5,0,1,1,4,0,0,0,30,120
Kings ,Kings 42006,Total,898,38,7,6,6,19,0,0,1,181,"1,156"
,,,,,,,,,,,,,
Kings ,Kings 42007,Active,859,33,2,2,4,26,0,0,0,151,"1,077"
Kings ,Kings 42007,Inactive,72,6,0,0,4,4,0,0,0,12,98
Kings ,Kings 42007,Total,931,39,2,2,8,30,0,0,0,163,"1,175"
,,,,,,,,,,,,,
Kings ,Kings 42008,Active,912,32,1,4,6,16,0,0,0,115,"1,086"
Kings ,Kings 42008,Inactive,66,5,0,1,1,3,0,1,0,16,93
Kings ,Kings 42008,Total,978,37,1,5,7,19,0,1,0,131,"1,179"
,,,,,,,,,,,,,
Kings ,Kings 42009,Active,864,36,1,6,6,21,1,0,1,174,"1,110"
Kings ,Kings 42009,Inactive,80,3,0,0,2,1,0,0,0,16,102
Kings ,Kings 42009,Total,944,39,1,6,8,22,1,0,1,190,"1,212"
,,,,,,,,,,,,,
Kings ,Kings 42010,Active,824,24,4,4,1,15,0,1,0,126,999
Kings ,Kings 42010,Inactive,72,2,2,0,0,3,0,0,0,14,93
Kings ,Kings 42010,Total,896,26,6,4,1,18,0,1,0,140,"1,092"
,,,,,,,,,,,,,
Kings ,Kings 42011,Active,902,26,1,1,4,15,1,0,0,125,"1,075"
Kings ,Kings 42011,Inactive,62,2,0,0,0,3,0,0,0,7,74
Kings ,Kings 42011,Total,964,28,1,1,4,18,1,0,0,132,"1,149"
,,,,,,,,,,,,,
Kings ,Kings 42012,Active,793,20,0,1,5,20,0,0,0,128,967
Kings ,Kings 42012,Inactive,68,5,1,0,1,4,0,0,0,18,97
Kings ,Kings 42012,Total,861,25,1,1,6,24,0,0,0,146,"1,064"
,,,,,,,,,,,,,
Kings ,Kings 42013,Active,870,41,1,1,0,20,1,0,1,138,"1,073"
Kings ,Kings 42013,Inactive,74,7,0,0,0,2,0,0,0,12,95
Kings ,Kings 42013,Total,944,48,1,1,0,22,1,0,1,150,"1,168"
,,,,,,,,,,,,,
Kings ,Kings 42014,Active,836,24,0,2,6,19,2,0,0,133,"1,022"
Kings ,Kings 42014,Inactive,72,2,0,1,2,2,0,0,0,22,101
Kings ,Kings 42014,Total,908,26,0,3,8,21,2,0,0,155,"1,123"
,,,,,,,,,,,,,
Kings ,Kings 42015,Active,807,20,2,1,7,21,1,1,0,138,998
Kings ,Kings 42015,Inactive,77,6,0,0,0,4,0,0,0,24,111
Kings ,Kings 42015,Total,884,26,2,1,7,25,1,1,0,162,"1,109"
,,,,,,,,,,,,,
Kings ,Kings 42016,Active,688,26,2,2,5,15,0,0,0,131,869
Kings ,Kings 42016,Inactive,62,6,0,0,0,2,0,0,0,22,92
Kings ,Kings 42016,Total,750,32,2,2,5,17,0,0,0,153,961
,,,,,,,,,,,,,
Kings ,Kings 42017,Active,538,21,1,1,4,7,0,0,0,101,673
Kings ,Kings 42017,Inactive,67,2,0,1,1,0,0,0,0,18,89
Kings ,Kings 42017,Total,605,23,1,2,5,7,0,0,0,119,762
,,,,,,,,,,,,,
Kings ,Kings 42018,Active,830,31,0,3,3,22,0,0,0,145,"1,034"
Kings ,Kings 42018,Inactive,72,2,0,2,0,3,0,0,0,18,97
Kings ,Kings 42018,Total,902,33,0,5,3,25,0,0,0,163,"1,131"
,,,,,,,,,,,,,
Kings ,Kings 42019,Active,644,15,1,1,6,11,1,0,0,96,775
Kings ,Kings 42019,Inactive,39,4,0,0,0,2,0,0,0,6,51
Kings ,Kings 42019,Total,683,19,1,1,6,13,1,0,0,102,826
,,,,,,,,,,,,,
Kings ,Kings 42020,Active,773,21,0,4,1,19,1,0,0,106,925
Kings ,Kings 42020,Inactive,69,6,0,0,0,4,0,0,0,15,94
Kings ,Kings 42020,Total,842,27,0,4,1,23,1,0,0,121,"1,019"
,,,,,,,,,,,,,
Kings ,Kings 42021,Active,827,26,1,4,3,16,2,0,0,161,"1,040"
Kings ,Kings 42021,Inactive,60,5,0,0,0,3,0,0,0,16,84
Kings ,Kings 42021,Total,887,31,1,4,3,19,2,0,0,177,"1,124"
,,,,,,,,,,,,,
Kings ,Kings 42022,Active,969,29,1,2,4,25,0,1,0,159,"1,190"
Kings ,Kings 42022,Inactive,90,5,0,0,1,5,0,0,0,21,122
Kings ,Kings 42022,Total,"1,059",34,1,2,5,30,0,1,0,180,"1,312"
,,,,,,,,,,,,,
Kings ,Kings 42023,Active,465,24,1,2,6,9,0,0,1,110,618
Kings ,Kings 42023,Inactive,33,2,0,0,1,5,0,0,0,12,53
Kings ,Kings 42023,Total,498,26,1,2,7,14,0,0,1,122,671
,,,,,,,,,,,,,
Kings ,Kings 42024,Active,720,52,0,1,4,26,0,0,0,198,"1,001"
Kings ,Kings 42024,Inactive,44,2,1,0,0,3,0,0,0,24,74
Kings ,Kings 42024,Total,764,54,1,1,4,29,0,0,0,222,"1,075"
,,,,,,,,,,,,,
Kings ,Kings 42025,Active,607,26,0,3,2,11,0,1,0,103,753
Kings ,Kings 42025,Inactive,58,2,0,0,1,0,0,0,0,19,80
Kings ,Kings 42025,Total,665,28,0,3,3,11,0,1,0,122,833
,,,,,,,,,,,,,
Kings ,Kings 42026,Active,709,22,1,0,3,22,1,0,0,121,879
Kings ,Kings 42026,Inactive,74,2,0,0,0,1,0,0,0,16,93
Kings ,Kings 42026,Total,783,24,1,0,3,23,1,0,0,137,972
,,,,,,,,,,,,,
Kings ,Kings 42027,Active,835,24,1,2,5,26,1,0,1,163,"1,058"
Kings ,Kings 42027,Inactive,54,6,0,0,0,1,0,0,0,14,75
Kings ,Kings 42027,Total,889,30,1,2,5,27,1,0,1,177,"1,133"
,,,,,,,,,,,,,
Kings ,Kings 42028,Active,831,25,1,4,3,27,0,0,0,132,"1,023"
Kings ,Kings 42028,Inactive,69,2,0,0,1,1,0,0,0,28,101
Kings ,Kings 42028,Total,900,27,1,4,4,28,0,0,0,160,"1,124"
,,,,,,,,,,,,,
Kings ,Kings 42029,Active,860,17,1,3,5,18,0,0,1,108,"1,013"
Kings ,Kings 42029,Inactive,69,3,0,0,1,3,0,0,0,16,92
Kings ,Kings 42029,Total,929,20,1,3,6,21,0,0,1,124,"1,105"
,,,,,,,,,,,,,
Kings ,Kings 42030,Active,761,24,2,3,3,18,0,0,0,102,913
Kings ,Kings 42030,Inactive,77,3,0,0,2,7,0,0,0,27,116
