"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,
"Voters Registered as of February 1, 2019",,,,,,,,,,,,,
New York  County,,,,,,,,,,,,,
,,,,,,,,,,,,,
COUNTY,ELECTION DIST,STATUS,DEM,REP,CON,WOR,GRE,LBT,IND,SAM,OTH,BLANK,TOTAL
New York ,New York 68003,Inactive,88,26,0,0,0,1,8,0,0,40,163
New York ,New York 68003,Total,636,112,1,0,3,1,44,0,0,236,"1,033"
,,,,,,,,,,,,,
New York ,New York 68004,Active,656,135,3,1,0,1,27,0,0,234,"1,057"
New York ,New York 68004,Inactive,135,35,0,2,0,0,20,0,0,75,267
New York ,New York 68004,Total,791,170,3,3,0,1,47,0,0,309,"1,324"
,,,,,,,,,,,,,
New York ,New York 68005,Active,372,72,0,0,2,0,19,0,0,123,588
New York ,New York 68005,Inactive,78,22,0,0,0,0,10,0,0,36,146
New York ,New York 68005,Total,450,94,0,0,2,0,29,0,0,159,734
,,,,,,,,,,,,,
New York ,New York 68006,Active,443,45,1,0,0,0,21,0,0,99,609
New York ,New York 68006,Inactive,89,11,1,0,0,0,7,0,1,42,151
New York ,New York 68006,Total,532,56,2,0,0,0,28,0,1,141,760
,,,,,,,,,,,,,
New York ,New York 68007,Active,282,89,0,0,0,0,17,0,0,104,492
New York ,New York 68007,Inactive,24,10,0,0,0,0,4,0,0,22,60
New York ,New York 68007,Total,306,99,0,0,0,0,21,0,0,126,552
,,,,,,,,,,,,,
New York ,New York 68008,Active,500,158,1,1,1,0,39,0,0,155,855
New York ,New York 68008,Inactive,37,11,0,0,1,0,6,0,0,24,79
New York ,New York 68008,Total,537,169,1,1,2,0,45,0,0,179,934
,,,,,,,,,,,,,
New York ,New York 68009,Active,433,127,1,1,0,0,25,0,0,145,732
New York ,New York 68009,Inactive,38,18,0,0,0,0,5,0,0,10,71
New York ,New York 68009,Total,471,145,1,1,0,0,30,0,0,155,803
,,,,,,,,,,,,,
New York ,New York 68010,Active,367,145,0,0,1,2,24,0,1,111,651
New York ,New York 68010,Inactive,23,15,0,0,0,0,2,0,0,16,56
New York ,New York 68010,Total,390,160,0,0,1,2,26,0,1,127,707
,,,,,,,,,,,,,
New York ,New York 68011,Active,592,207,1,1,3,2,30,0,0,210,"1,046"
New York ,New York 68011,Inactive,61,38,0,0,0,0,5,0,0,34,138
New York ,New York 68011,Total,653,245,1,1,3,2,35,0,0,244,"1,184"
,,,,,,,,,,,,,
New York ,New York 68012,Active,483,55,1,2,1,1,13,0,0,200,756
New York ,New York 68012,Inactive,50,10,0,0,0,0,1,0,0,22,83
New York ,New York 68012,Total,533,65,1,2,1,1,14,0,0,222,839
,,,,,,,,,,,,,
New York ,New York 68013,Active,282,25,2,2,1,1,15,0,0,94,422
New York ,New York 68013,Inactive,40,4,0,0,0,0,5,0,0,26,75
New York ,New York 68013,Total,322,29,2,2,1,1,20,0,0,120,497
,,,,,,,,,,,,,
New York ,New York 68014,Active,333,38,0,2,2,0,13,0,0,119,507
New York ,New York 68014,Inactive,97,35,0,1,0,0,5,0,0,43,181
New York ,New York 68014,Total,430,73,0,3,2,0,18,0,0,162,688
,,,,,,,,,,,,,
New York ,New York 68015,Active,550,96,3,0,3,0,29,0,1,222,904
New York ,New York 68015,Inactive,127,39,0,2,0,1,12,0,0,84,265
New York ,New York 68015,Total,677,135,3,2,3,1,41,0,1,306,"1,169"
,,,,,,,,,,,,,
New York ,New York 68016,Active,649,46,2,1,1,1,18,0,2,115,835
New York ,New York 68016,Inactive,60,2,0,0,0,0,5,0,0,12,79
New York ,New York 68016,Total,709,48,2,1,1,1,23,0,2,127,914
,,,,,,,,,,,,,
New York ,New York 68017,Active,754,42,2,4,2,1,31,0,1,157,994
New York ,New York 68017,Inactive,174,17,0,2,1,0,11,0,0,46,251
New York ,New York 68017,Total,928,59,2,6,3,1,42,0,1,203,"1,245"
,,,,,,,,,,,,,
New York ,New York 68018,Active,496,15,0,1,1,0,13,0,0,103,629
New York ,New York 68018,Inactive,170,5,0,0,0,0,6,0,0,26,207
New York ,New York 68018,Total,666,20,0,1,1,0,19,0,0,129,836
,,,,,,,,,,,,,
New York ,New York 68019,Active,530,26,0,5,1,0,8,0,1,93,664
New York ,New York 68019,Inactive,41,4,1,0,1,0,1,0,0,8,56
New York ,New York 68019,Total,571,30,1,5,2,0,9,0,1,101,720
,,,,,,,,,,,,,
New York ,New York 68020,Active,229,27,1,0,0,0,13,0,0,66,336
New York ,New York 68020,Inactive,43,9,1,0,0,0,4,0,0,10,67
New York ,New York 68020,Total,272,36,2,0,0,0,17,0,0,76,403
,,,,,,,,,,,,,
New York ,New York 68021,Active,773,49,0,2,1,0,19,0,2,127,973
New York ,New York 68021,Inactive,95,7,1,0,0,0,4,0,0,30,137
New York ,New York 68021,Total,868,56,1,2,1,0,23,0,2,157,"1,110"
,,,,,,,,,,,,,
New York ,New York 68022,Active,806,59,2,2,6,0,28,0,2,216,"1,121"
New York ,New York 68022,Inactive,81,8,0,0,0,0,3,0,0,32,124
New York ,New York 68022,Total,887,67,2,2,6,0,31,0,2,248,"1,245"
,,,,,,,,,,,,,
New York ,New York 68023,Active,635,52,1,3,3,1,19,0,3,138,855
New York ,New York 68023,Inactive,104,11,0,0,0,0,1,0,0,30,146
New York ,New York 68023,Total,739,63,1,3,3,1,20,0,3,168,"1,001"
,,,,,,,,,,,,,
New York ,New York 68024,Active,433,37,0,5,4,1,15,0,0,106,601
New York ,New York 68024,Inactive,81,6,2,2,0,0,5,0,0,32,128
New York ,New York 68024,Total,514,43,2,7,4,1,20,0,0,138,729
,,,,,,,,,,,,,
New York ,New York 68025,Active,580,31,2,4,0,0,16,0,0,90,723
New York ,New York 68025,Inactive,66,3,0,0,0,0,3,0,0,10,82
New York ,New York 68025,Total,646,34,2,4,0,0,19,0,0,100,805
,,,,,,,,,,,,,
New York ,New York 68026,Active,537,41,3,0,1,1,14,0,1,77,675
New York ,New York 68026,Inactive,111,9,0,0,0,0,3,0,0,16,139
New York ,New York 68026,Total,648,50,3,0,1,1,17,0,1,93,814
,,,,,,,,,,,,,
New York ,New York 68027,Active,570,66,4,1,0,1,21,0,1,158,822
New York ,New York 68027,Inactive,87,10,1,2,0,0,5,0,0,20,125
New York ,New York 68027,Total,657,76,5,3,0,1,26,0,1,178,947
,,,,,,,,,,,,,
New York ,New York 68028,Active,588,39,0,5,0,0,11,0,1,103,747
New York ,New York 68028,Inactive,69,7,0,1,0,0,1,0,0,12,90
New York ,New York 68028,Total,657,46,0,6,0,0,12,0,1,115,837
,,,,,,,,,,,,,
New York ,New York 68029,Active,293,19,0,1,0,0,6,0,0,44,363
New York ,New York 68029,Inactive,24,2,0,0,0,0,1,0,0,5,32
New York ,New York 68029,Total,317,21,0,1,0,0,7,0,0,49,395
,,,,,,,,,,,,,
New York ,New York 68030,Active,756,51,2,3,2,0,17,0,0,110,941
New York ,New York 68030,Inactive,280,13,1,1,1,0,9,0,0,32,337
New York ,New York 68030,Total,"1,036",64,3,4,3,0,26,0,0,142,"1,278"
,,,,,,,,,,,,,
New York ,New York 68031,Active,710,21,0,4,1,0,9,0,0,92,837
New York ,New York 68031,Inactive,68,2,0,2,0,0,6,0,0,12,90
New York ,New York 68031,Total,778,23,0,6,1,0,15,0,0,104,927
,,,,,,,,,,,,,
New York ,New York 68032,Active,485,13,2,3,2,0,11,0,0,62,578
New York ,New York 68032,Inactive,59,4,0,0,0,0,0,0,0,16,79
New York ,New York 68032,Total,544,17,2,3,2,0,11,0,0,78,657
,,,,,,,,,,,,,
New York ,New York 68033,Active,812,67,0,3,2,0,24,0,1,176,"1,085"
New York ,New York 68033,Inactive,75,7,0,0,1,0,0,0,0,14,97
New York ,New York 68033,Total,887,74,0,3,3,0,24,0,1,190,"1,182"
,,,,,,,,,,,,,
New York ,New York 68034,Active,811,29,2,1,1,0,16,0,2,120,982
New York ,New York 68034,Inactive,170,11,0,0,0,0,5,0,0,27,213
New York ,New York 68034,Total,981,40,2,1,1,0,21,0,2,147,"1,195"
,,,,,,,,,,,,,
New York ,New York 68035,Active,759,49,1,5,1,1,10,0,1,173,"1,000"
New York ,New York 68035,Inactive,147,4,0,0,0,0,6,0,0,23,180
New York ,New York 68035,Total,906,53,1,5,1,1,16,0,1,196,"1,180"
,,,,,,,,,,,,,
New York ,New York 68036,Active,446,30,1,4,2,0,9,0,1,67,560
New York ,New York 68036,Inactive,44,2,0,0,0,0,0,0,0,4,50
New York ,New York 68036,Total,490,32,1,4,2,0,9,0,1,71,610
,,,,,,,,,,,,,
New York ,New York 68037,Active,696,33,2,3,2,0,10,0,0,149,895
New York ,New York 68037,Inactive,83,6,0,0,0,0,4,0,0,17,110
New York ,New York 68037,Total,779,39,2,3,2,0,14,0,0,166,"1,005"
,,,,,,,,,,,,,
New York ,New York 68038,Active,673,23,1,2,1,0,24,0,2,132,858
New York ,New York 68038,Inactive,97,13,0,1,1,0,3,0,0,24,139
New York ,New York 68038,Total,770,36,1,3,2,0,27,0,2,156,997
,,,,,,,,,,,,,
New York ,New York 68039,Active,644,40,1,1,2,2,21,0,0,148,859
New York ,New York 68039,Inactive,141,11,0,1,1,1,13,0,0,38,206
New York ,New York 68039,Total,785,51,1,2,3,3,34,0,0,186,"1,065"
,,,,,,,,,,,,,
New York ,New York 68040,Active,571,41,3,3,0,0,9,0,1,113,741
New York ,New York 68040,Inactive,69,3,0,1,0,0,3,0,0,16,92
New York ,New York 68040,Total,640,44,3,4,0,0,12,0,1,129,833
,,,,,,,,,,,,,
New York ,New York 68041,Active,754,47,2,4,2,0,17,0,0,125,951
New York ,New York 68041,Inactive,103,13,0,0,0,0,2,0,0,30,148
New York ,New York 68041,Total,857,60,2,4,2,0,19,0,0,155,"1,099"
,,,,,,,,,,,,,
New York ,New York 68042,Active,633,43,1,1,0,0,11,0,1,99,789
New York ,New York 68042,Inactive,59,3,0,0,0,0,1,0,0,9,72
New York ,New York 68042,Total,692,46,1,1,0,0,12,0,1,108,861
,,,,,,,,,,,,,
New York ,New York 68043,Active,647,37,0,3,3,0,23,0,1,157,871
New York ,New York 68043,Inactive,107,13,0,1,0,0,4,0,0,27,152
New York ,New York 68043,Total,754,50,0,4,3,0,27,0,1,184,"1,023"
,,,,,,,,,,,,,
New York ,New York 68044,Active,651,20,2,3,0,0,13,0,1,105,795
New York ,New York 68044,Inactive,82,1,0,1,0,0,2,0,0,20,106
New York ,New York 68044,Total,733,21,2,4,0,0,15,0,1,125,901
,,,,,,,,,,,,,
New York ,New York 68045,Active,453,22,1,2,0,0,8,0,0,78,564
New York ,New York 68045,Inactive,86,10,0,0,0,0,2,0,0,27,125
New York ,New York 68045,Total,539,32,1,2,0,0,10,0,0,105,689
,,,,,,,,,,,,,
New York ,New York 68046,Active,650,48,3,1,1,1,25,0,1,144,874
New York ,New York 68046,Inactive,51,2,0,0,0,0,1,0,0,17,71
New York ,New York 68046,Total,701,50,3,1,1,1,26,0,1,161,945
,,,,,,,,,,,,,
New York ,New York 68047,Active,635,36,1,7,1,0,11,0,2,134,827
New York ,New York 68047,Inactive,78,4,0,1,0,0,5,0,0,18,106
New York ,New York 68047,Total,713,40,1,8,1,0,16,0,2,152,933
,,,,,,,,,,,,,
New York ,New York 68048,Active,682,32,4,4,1,1,12,0,0,128,864
New York ,New York 68048,Inactive,122,6,1,1,0,0,2,0,0,26,158
New York ,New York 68048,Total,804,38,5,5,1,1,14,0,0,154,"1,022"
,,,,,,,,,,,,,
New York ,New York 68049,Active,753,38,0,7,1,0,19,0,1,141,960
New York ,New York 68049,Inactive,106,6,0,1,0,0,4,0,0,29,146
New York ,New York 68049,Total,859,44,0,8,1,0,23,0,1,170,"1,106"
,,,,,,,,,,,,,
New York ,New York 68050,Active,598,32,1,1,0,0,13,0,1,72,718
New York ,New York 68050,Inactive,60,0,0,0,0,0,0,0,0,9,69
New York ,New York 68050,Total,658,32,1,1,0,0,13,0,1,81,787
,,,,,,,,,,,,,
New York ,New York 68051,Active,493,41,2,2,0,0,12,0,0,65,615
New York ,New York 68051,Inactive,37,3,1,0,0,0,0,0,0,5,46
New York ,New York 68051,Total,530,44,3,2,0,0,12,0,0,70,661
,,,,,,,,,,,,,
New York ,New York 68052,Active,527,19,0,2,0,0,11,0,1,75,635
New York ,New York 68052,Inactive,38,1,0,0,0,0,1,0,0,15,55
New York ,New York 68052,Total,565,20,0,2,0,0,12,0,1,90,690
,,,,,,,,,,,,,
New York ,New York 68053,Active,461,25,2,2,0,0,11,0,0,63,564
New York ,New York 68053,Inactive,67,4,1,0,0,0,1,0,0,12,85
New York ,New York 68053,Total,528,29,3,2,0,0,12,0,0,75,649
,,,,,,,,,,,,,
New York ,New York 68054,Active,702,39,2,5,2,1,19,0,1,167,938
New York ,New York 68054,Inactive,131,7,0,0,0,0,2,0,0,32,172
New York ,New York 68054,Total,833,46,2,5,2,1,21,0,1,199,"1,110"
,,,,,,,,,,,,,
New York ,New York 68055,Active,744,36,3,1,2,1,24,0,2,164,977
New York ,New York 68055,Inactive,143,15,1,1,1,0,4,0,0,44,209
New York ,New York 68055,Total,887,51,4,2,3,1,28,0,2,208,"1,186"
,,,,,,,,,,,,,
New York ,New York 68056,Active,660,39,0,4,0,0,13,0,2,110,828
New York ,New York 68056,Inactive,37,0,0,2,0,0,3,0,0,8,50
New York ,New York 68056,Total,697,39,0,6,0,0,16,0,2,118,878
,,,,,,,,,,,,,
New York ,New York 68057,Active,596,23,1,3,1,0,11,0,2,107,744
New York ,New York 68057,Inactive,127,8,1,0,0,0,4,0,0,24,164
New York ,New York 68057,Total,723,31,2,3,1,0,15,0,2,131,908
,,,,,,,,,,,,,
New York ,New York 68058,Active,677,38,2,10,0,1,12,0,1,103,844
New York ,New York 68058,Inactive,84,5,0,1,0,0,2,0,0,10,102
New York ,New York 68058,Total,761,43,2,11,0,1,14,0,1,113,946
,,,,,,,,,,,,,
New York ,New York 68059,Active,618,20,1,2,1,0,8,0,0,97,747
New York ,New York 68059,Inactive,70,7,1,0,0,0,2,0,0,12,92
New York ,New York 68059,Total,688,27,2,2,1,0,10,0,0,109,839
,,,,,,,,,,,,,
New York ,New York 68060,Active,835,38,2,6,0,0,14,0,0,126,"1,021"
New York ,New York 68060,Inactive,86,5,0,2,1,0,2,0,0,21,117
New York ,New York 68060,Total,921,43,2,8,1,0,16,0,0,147,"1,138"
,,,,,,,,,,,,,
New York ,New York 68061,Active,646,26,0,1,3,0,14,0,1,110,801
New York ,New York 68061,Inactive,66,5,0,0,0,0,4,0,0,12,87
New York ,New York 68061,Total,712,31,0,1,3,0,18,0,1,122,888
,,,,,,,,,,,,,
New York ,New York 68062,Active,754,31,2,4,2,0,21,0,2,139,955
New York ,New York 68062,Inactive,78,5,0,1,0,0,1,0,0,20,105
New York ,New York 68062,Total,832,36,2,5,2,0,22,0,2,159,"1,060"
,,,,,,,,,,,,,
New York ,New York 68063,Active,508,19,1,5,2,0,14,0,1,112,662
New York ,New York 68063,Inactive,27,6,0,0,1,0,1,0,0,9,44
New York ,New York 68063,Total,535,25,1,5,3,0,15,0,1,121,706
,,,,,,,,,,,,,
New York ,New York 68064,Active,530,17,3,3,0,0,14,0,2,73,642
New York ,New York 68064,Inactive,57,2,0,0,0,0,1,0,0,3,63
New York ,New York 68064,Total,587,19,3,3,0,0,15,0,2,76,705
,,,,,,,,,,,,,
New York ,New York 68065,Active,565,22,1,4,1,0,9,0,1,110,713
New York ,New York 68065,Inactive,72,3,1,1,0,0,2,0,0,12,91
New York ,New York 68065,Total,637,25,2,5,1,0,11,0,1,122,804
,,,,,,,,,,,,,
New York ,New York 68066,Active,894,32,1,3,0,0,13,0,2,143,"1,088"
New York ,New York 68066,Inactive,76,3,0,0,0,0,2,0,0,12,93
New York ,New York 68066,Total,970,35,1,3,0,0,15,0,2,155,"1,181"
,,,,,,,,,,,,,
New York ,New York 68067,Active,478,24,2,5,1,0,12,0,0,53,575
New York ,New York 68067,Inactive,57,4,0,0,0,0,1,0,0,11,73
New York ,New York 68067,Total,535,28,2,5,1,0,13,0,0,64,648
,,,,,,,,,,,,,
New York ,New York 68068,Active,622,35,1,4,0,1,13,0,2,117,795
New York ,New York 68068,Inactive,71,5,0,0,0,0,2,0,0,18,96
New York ,New York 68068,Total,693,40,1,4,0,1,15,0,2,135,891
,,,,,,,,,,,,,
New York ,New York 68069,Active,682,24,5,7,0,0,14,0,1,101,834
New York ,New York 68069,Inactive,63,9,0,0,0,0,0,0,0,14,86
New York ,New York 68069,Total,745,33,5,7,0,0,14,0,1,115,920
,,,,,,,,,,,,,
New York ,New York 68070,Active,558,20,0,2,1,0,9,0,1,95,686
New York ,New York 68070,Inactive,60,1,0,0,0,0,1,0,1,8,71
New York ,New York 68070,Total,618,21,0,2,1,0,10,0,2,103,757
,,,,,,,,,,,,,
New York ,New York 68071,Active,751,40,0,4,4,1,27,0,2,166,995
New York ,New York 68071,Inactive,144,11,1,2,0,0,6,0,0,34,198
New York ,New York 68071,Total,895,51,1,6,4,1,33,0,2,200,"1,193"
,,,,,,,,,,,,,
New York ,New York 68072,Active,657,43,0,2,3,0,19,0,4,159,887
New York ,New York 68072,Inactive,145,12,0,0,0,0,6,0,0,32,195
New York ,New York 68072,Total,802,55,0,2,3,0,25,0,4,191,"1,082"
,,,,,,,,,,,,,
New York ,New York 68073,Active,620,34,1,6,5,3,16,0,0,129,814
New York ,New York 68073,Inactive,91,13,0,0,0,1,2,0,0,26,133
New York ,New York 68073,Total,711,47,1,6,5,4,18,0,0,155,947
,,,,,,,,,,,,,
New York ,New York 68074,Active,640,37,1,2,1,0,14,0,1,111,807
New York ,New York 68074,Inactive,62,4,0,1,1,0,0,0,0,18,86
New York ,New York 68074,Total,702,41,1,3,2,0,14,0,1,129,893
,,,,,,,,,,,,,
New York ,New York 68075,Active,605,37,1,3,3,1,15,0,1,137,803
New York ,New York 68075,Inactive,86,7,0,0,1,0,4,0,0,23,121
New York ,New York 68075,Total,691,44,1,3,4,1,19,0,1,160,924
,,,,,,,,,,,,,
New York ,New York 68076,Active,686,30,2,2,3,0,18,0,0,119,860
New York ,New York 68076,Inactive,126,8,0,1,0,0,7,0,0,19,161
New York ,New York 68076,Total,812,38,2,3,3,0,25,0,0,138,"1,021"
,,,,,,,,,,,,,
New York ,New York 68077,Active,452,28,0,0,3,1,15,0,2,90,591
New York ,New York 68077,Inactive,56,6,1,2,0,0,3,0,0,15,83
New York ,New York 68077,Total,508,34,1,2,3,1,18,0,2,105,674
,,,,,,,,,,,,,
New York ,New York 68078,Active,669,51,1,1,3,0,23,0,2,156,906
New York ,New York 68078,Inactive,167,10,2,1,0,0,10,0,0,38,228
New York ,New York 68078,Total,836,61,3,2,3,0,33,0,2,194,"1,134"
,,,,,,,,,,,,,
New York ,New York 68079,Active,804,44,2,7,4,0,27,0,1,166,"1,055"
New York ,New York 68079,Inactive,97,6,0,2,0,1,6,0,1,23,136
New York ,New York 68079,Total,901,50,2,9,4,1,33,0,2,189,"1,191"
,,,,,,,,,,,,,
New York ,New York 68080,Active,821,58,1,3,2,0,30,0,1,174,"1,090"
New York ,New York 68080,Inactive,92,9,0,0,1,0,6,0,0,18,126
New York ,New York 68080,Total,913,67,1,3,3,0,36,0,1,192,"1,216"
,,,,,,,,,,,,,
New York ,New York 68081,Active,118,6,1,0,1,0,7,0,0,23,156
New York ,New York 68081,Inactive,21,2,0,0,0,0,1,0,0,6,30
New York ,New York 68081,Total,139,8,1,0,1,0,8,0,0,29,186
,,,,,,,,,,,,,
New York ,New York 68082,Active,884,27,0,3,2,0,26,0,3,135,"1,080"
New York ,New York 68082,Inactive,91,3,0,0,0,0,5,0,0,17,116
New York ,New York 68082,Total,975,30,0,3,2,0,31,0,3,152,"1,196"
,,,,,,,,,,,,,
New York ,New York 68083,Active,790,27,1,2,0,1,15,0,1,139,976
New York ,New York 68083,Inactive,302,15,0,4,0,0,7,0,0,41,369
New York ,New York 68083,Total,"1,092",42,1,6,0,1,22,0,1,180,"1,345"
,,,,,,,,,,,,,
New York ,New York 68084,Active,603,29,0,1,1,0,18,0,0,86,738
New York ,New York 68084,Inactive,187,12,0,3,0,1,7,0,0,24,234
New York ,New York 68084,Total,790,41,0,4,1,1,25,0,0,110,972
,,,,,,,,,,,,,
New York ,New York 68085,Active,817,32,2,5,1,0,8,0,0,92,957
New York ,New York 68085,Inactive,94,4,0,0,0,0,4,0,0,16,118
New York ,New York 68085,Total,911,36,2,5,1,0,12,0,0,108,"1,075"
,,,,,,,,,,,,,
New York ,New York 68086,Active,470,24,1,0,2,1,15,0,0,86,599
New York ,New York 68086,Inactive,128,6,1,1,1,0,8,0,0,28,173
New York ,New York 68086,Total,598,30,2,1,3,1,23,0,0,114,772
,,,,,,,,,,,,,
New York ,New York 68087,Active,578,22,1,2,0,0,13,0,0,107,723
New York ,New York 68087,Inactive,109,10,0,0,0,0,7,0,0,19,145
New York ,New York 68087,Total,687,32,1,2,0,0,20,0,0,126,868
,,,,,,,,,,,,,
New York ,New York 68088,Active,520,23,1,1,1,0,10,0,1,73,630
New York ,New York 68088,Inactive,46,1,0,1,0,0,1,0,0,5,54
New York ,New York 68088,Total,566,24,1,2,1,0,11,0,1,78,684
,,,,,,,,,,,,,
New York ,New York 68089,Active,791,42,4,4,0,2,14,0,0,130,987
New York ,New York 68089,Inactive,90,6,0,0,0,0,5,0,0,11,112
New York ,New York 68089,Total,881,48,4,4,0,2,19,0,0,141,"1,099"
,,,,,,,,,,,,,
New York ,New York 68090,Active,841,34,4,6,0,1,16,0,2,137,"1,041"
New York ,New York 68090,Inactive,138,2,1,2,0,0,4,0,0,12,159
New York ,New York 68090,Total,979,36,5,8,0,1,20,0,2,149,"1,200"
,,,,,,,,,,,,,
New York ,New York 68091,Active,560,16,0,2,4,0,18,0,1,89,690
New York ,New York 68091,Inactive,80,5,0,0,0,0,1,0,0,7,93
New York ,New York 68091,Total,640,21,0,2,4,0,19,0,1,96,783
,,,,,,,,,,,,,
New York ,New York 68092,Active,784,25,3,5,1,0,18,0,2,169,"1,007"
New York ,New York 68092,Inactive,80,6,0,1,0,0,2,0,0,7,96
New York ,New York 68092,Total,864,31,3,6,1,0,20,0,2,176,"1,103"
,,,,,,,,,,,,,
New York ,New York 68093,Active,851,42,3,2,1,0,15,0,1,158,"1,073"
New York ,New York 68093,Inactive,96,7,0,0,0,0,3,0,0,14,120
New York ,New York 68093,Total,947,49,3,2,1,0,18,0,1,172,"1,193"
,,,,,,,,,,,,,
New York ,New York 68094,Active,197,28,2,3,3,0,14,0,1,57,305
New York ,New York 68094,Inactive,223,32,4,5,1,2,10,0,0,70,347
New York ,New York 68094,Total,420,60,6,8,4,2,24,0,1,127,652
,,,,,,,,,,,,,
New York ,New York 68095,Inactive,3,0,0,0,0,0,0,0,0,0,3
New York ,New York 68095,Total,3,0,0,0,0,0,0,0,0,0,3
,,,,,,,,,,,,,
New York ,New York 68096,Active,312,9,0,1,1,0,5,0,0,41,369
New York ,New York 68096,Inactive,31,3,0,0,0,0,0,0,0,6,40
New York ,New York 68096,Total,343,12,0,1,1,0,5,0,0,47,409
,,,,,,,,,,,,,
New York ,New York 68097,Active,815,26,2,5,0,0,15,0,1,86,950
New York ,New York 68097,Inactive,124,8,0,0,0,0,3,0,0,9,144
New York ,New York 68097,Total,939,34,2,5,0,0,18,0,1,95,"1,094"
,,,,,,,,,,,,,
New York ,New York 68098,Active,435,28,3,2,1,0,9,0,0,94,572
New York ,New York 68098,Inactive,89,6,2,1,0,0,4,0,0,14,116
New York ,New York 68098,Total,524,34,5,3,1,0,13,0,0,108,688
,,,,,,,,,,,,,
New York ,New York 68099,Active,0,0,0,0,0,0,0,0,0,1,1
New York ,New York 68099,Total,0,0,0,0,0,0,0,0,0,1,1
,,,,,,,,,,,,,
New York ,New York 68108,Active,469,14,0,2,1,0,7,0,0,83,576
New York ,New York 68108,Inactive,32,1,0,1,0,0,1,0,0,8,43
New York ,New York 68108,Total,501,15,0,3,1,0,8,0,0,91,619
,,,,,,,,,,,,,
New York ,New York 68109,Active,545,30,1,4,1,1,11,0,0,85,678
New York ,New York 68109,Inactive,88,5,0,0,1,0,4,0,0,19,117
New York ,New York 68109,Total,633,35,1,4,2,1,15,0,0,104,795
,,,,,,,,,,,,,
New York ,New York 68110,Active,478,22,2,1,1,0,7,0,1,80,592
New York ,New York 68110,Inactive,34,4,0,0,0,0,2,0,0,10,50
New York ,New York 68110,Total,512,26,2,1,1,0,9,0,1,90,642
,,,,,,,,,,,,,
New York ,New York 68111,Active,291,68,1,0,0,1,15,0,0,103,479
New York ,New York 68111,Inactive,51,6,1,0,0,1,4,0,0,22,85
New York ,New York 68111,Total,342,74,2,0,0,2,19,0,0,125,564
,,,,,,,,,,,,,
New York ,New York 68112,Active,590,89,2,0,1,0,28,0,0,217,927
New York ,New York 68112,Inactive,118,49,0,0,1,0,8,0,0,50,226
New York ,New York 68112,Total,708,138,2,0,2,0,36,0,0,267,"1,153"
,,,,,,,,,,,,,
New York ,New York 68113,Active,320,16,0,0,0,0,9,0,0,47,392
New York ,New York 68113,Inactive,33,2,0,0,0,0,0,0,0,10,45
New York ,New York 68113,Total,353,18,0,0,0,0,9,0,0,57,437
,,,,,,,,,,,,,
New York ,New York 68114,Active,407,18,0,3,0,0,13,0,1,66,508
New York ,New York 68114,Inactive,54,2,0,1,0,0,1,0,0,20,78
New York ,New York 68114,Total,461,20,0,4,0,0,14,0,1,86,586
,,,,,,,,,,,,,
New York ,New York 68115,Active,419,14,3,5,0,0,5,0,1,76,523
New York ,New York 68115,Inactive,62,3,1,0,1,0,0,0,0,12,79
New York ,New York 68115,Total,481,17,4,5,1,0,5,0,1,88,602
,,,,,,,,,,,,,
New York ,New York 69001,Active,508,62,2,3,1,2,35,0,0,137,750
New York ,New York 69001,Inactive,78,11,0,0,0,0,7,0,0,35,131
New York ,New York 69001,Total,586,73,2,3,1,2,42,0,0,172,881
,,,,,,,,,,,,,
New York ,New York 69002,Active,436,58,1,0,2,0,10,0,0,125,632
New York ,New York 69002,Inactive,73,17,0,0,0,0,6,0,0,33,129
New York ,New York 69002,Total,509,75,1,0,2,0,16,0,0,158,761
,,,,,,,,,,,,,
New York ,New York 69003,Active,780,88,1,2,2,0,20,0,1,176,"1,070"
New York ,New York 69003,Inactive,97,30,0,1,0,0,10,0,0,49,187
New York ,New York 69003,Total,877,118,1,3,2,0,30,0,1,225,"1,257"
,,,,,,,,,,,,,
New York ,New York 69004,Active,599,63,0,1,1,1,29,0,0,187,881
New York ,New York 69004,Inactive,90,17,0,0,1,0,8,0,0,30,146
New York ,New York 69004,Total,689,80,0,1,2,1,37,0,0,217,"1,027"
,,,,,,,,,,,,,
New York ,New York 69005,Active,505,66,2,2,2,1,13,0,0,143,734
New York ,New York 69005,Inactive,43,8,0,0,0,0,5,0,0,15,71
New York ,New York 69005,Total,548,74,2,2,2,1,18,0,0,158,805
,,,,,,,,,,,,,
New York ,New York 69006,Active,719,82,0,1,2,5,24,0,0,222,"1,055"
New York ,New York 69006,Inactive,112,17,0,0,1,0,9,0,0,47,186
New York ,New York 69006,Total,831,99,0,1,3,5,33,0,0,269,"1,241"
,,,,,,,,,,,,,
New York ,New York 69007,Active,539,94,1,0,2,0,27,0,0,185,848
New York ,New York 69007,Inactive,75,22,1,0,0,0,7,0,0,38,143
New York ,New York 69007,Total,614,116,2,0,2,0,34,0,0,223,991
,,,,,,,,,,,,,
New York ,New York 69008,Active,223,10,0,2,0,0,6,0,0,32,273
New York ,New York 69008,Inactive,29,2,0,0,0,0,1,0,0,11,43
New York ,New York 69008,Total,252,12,0,2,0,0,7,0,0,43,316
,,,,,,,,,,,,,
New York ,New York 69009,Active,606,95,2,0,1,1,27,0,1,183,916
