"NYSVoter Enrollment by Election District, Party Affiliation and Status",,,,,,,,,,,,,
"Voters Registered as of February 1, 2019",,,,,,,,,,,,,
Kings  County,,,,,,,,,,,,,
,,,,,,,,,,,,,
COUNTY,ELECTION DIST,STATUS,DEM,REP,CON,WOR,GRE,LBT,IND,SAM,OTH,BLANK,TOTAL
Kings ,Kings 46006,Total,668,41,1,4,0,0,9,0,1,139,863
,,,,,,,,,,,,,
Kings ,Kings 46007,Active,578,87,1,5,2,0,13,0,0,116,802
Kings ,Kings 46007,Inactive,63,10,0,1,0,0,2,0,0,14,90
Kings ,Kings 46007,Total,641,97,1,6,2,0,15,0,0,130,892
,,,,,,,,,,,,,
Kings ,Kings 46008,Active,791,99,10,0,1,0,22,0,1,153,"1,077"
Kings ,Kings 46008,Inactive,79,8,0,0,0,0,0,0,0,14,101
Kings ,Kings 46008,Total,870,107,10,0,1,0,22,0,1,167,"1,178"
,,,,,,,,,,,,,
Kings ,Kings 46009,Active,554,52,1,5,1,0,14,0,1,155,783
Kings ,Kings 46009,Inactive,65,10,0,1,0,0,1,0,0,18,95
Kings ,Kings 46009,Total,619,62,1,6,1,0,15,0,1,173,878
,,,,,,,,,,,,,
Kings ,Kings 46010,Active,673,43,1,4,2,0,14,0,0,116,853
Kings ,Kings 46010,Inactive,90,4,1,1,0,0,3,0,0,17,116
Kings ,Kings 46010,Total,763,47,2,5,2,0,17,0,0,133,969
,,,,,,,,,,,,,
Kings ,Kings 46011,Active,596,125,2,1,2,0,15,0,1,79,821
Kings ,Kings 46011,Inactive,65,6,1,1,0,0,1,0,0,12,86
Kings ,Kings 46011,Total,661,131,3,2,2,0,16,0,1,91,907
,,,,,,,,,,,,,
Kings ,Kings 46012,Active,754,38,2,7,1,0,7,0,0,171,980
Kings ,Kings 46012,Inactive,71,2,1,0,0,0,1,0,0,15,90
Kings ,Kings 46012,Total,825,40,3,7,1,0,8,0,0,186,"1,070"
,,,,,,,,,,,,,
Kings ,Kings 46013,Active,587,41,2,3,1,0,15,0,2,121,772
Kings ,Kings 46013,Inactive,81,4,0,0,1,0,2,0,0,15,103
Kings ,Kings 46013,Total,668,45,2,3,2,0,17,0,2,136,875
,,,,,,,,,,,,,
Kings ,Kings 46014,Active,706,49,2,6,0,0,10,0,2,175,950
Kings ,Kings 46014,Inactive,80,2,0,0,0,0,3,0,0,14,99
Kings ,Kings 46014,Total,786,51,2,6,0,0,13,0,2,189,"1,049"
,,,,,,,,,,,,,
Kings ,Kings 46015,Active,659,65,1,3,2,0,24,0,1,156,911
Kings ,Kings 46015,Inactive,74,6,0,0,0,0,3,0,0,30,113
Kings ,Kings 46015,Total,733,71,1,3,2,0,27,0,1,186,"1,024"
,,,,,,,,,,,,,
Kings ,Kings 46016,Active,592,87,2,3,2,0,20,0,0,273,979
Kings ,Kings 46016,Inactive,96,10,1,1,0,0,2,0,1,36,147
Kings ,Kings 46016,Total,688,97,3,4,2,0,22,0,1,309,"1,126"
,,,,,,,,,,,,,
Kings ,Kings 46017,Active,330,264,0,2,2,1,22,0,0,195,816
Kings ,Kings 46017,Inactive,78,34,1,0,0,0,2,0,0,31,146
Kings ,Kings 46017,Total,408,298,1,2,2,1,24,0,0,226,962
,,,,,,,,,,,,,
Kings ,Kings 46018,Active,293,299,0,2,2,0,24,0,0,177,797
Kings ,Kings 46018,Inactive,45,19,0,0,1,0,5,0,0,18,88
Kings ,Kings 46018,Total,338,318,0,2,3,0,29,0,0,195,885
,,,,,,,,,,,,,
Kings ,Kings 46019,Active,430,341,4,0,4,1,45,0,3,242,"1,070"
Kings ,Kings 46019,Inactive,69,18,0,1,0,0,4,0,0,25,117
Kings ,Kings 46019,Total,499,359,4,1,4,1,49,0,3,267,"1,187"
,,,,,,,,,,,,,
Kings ,Kings 46020,Active,386,254,0,0,0,0,37,0,2,190,869
Kings ,Kings 46020,Inactive,54,18,0,0,0,0,3,0,0,26,101
Kings ,Kings 46020,Total,440,272,0,0,0,0,40,0,2,216,970
,,,,,,,,,,,,,
Kings ,Kings 46021,Active,279,257,4,0,0,0,25,0,0,170,735
Kings ,Kings 46021,Inactive,53,19,1,0,0,0,1,0,0,10,84
Kings ,Kings 46021,Total,332,276,5,0,0,0,26,0,0,180,819
,,,,,,,,,,,,,
Kings ,Kings 46022,Active,299,238,2,0,0,0,17,0,0,148,704
Kings ,Kings 46022,Inactive,38,13,0,0,0,0,0,0,0,11,62
Kings ,Kings 46022,Total,337,251,2,0,0,0,17,0,0,159,766
,,,,,,,,,,,,,
Kings ,Kings 46023,Active,261,217,2,0,0,0,18,0,0,135,633
Kings ,Kings 46023,Inactive,20,6,0,0,0,0,0,0,0,7,33
Kings ,Kings 46023,Total,281,223,2,0,0,0,18,0,0,142,666
,,,,,,,,,,,,,
Kings ,Kings 46024,Active,301,253,1,0,0,0,16,0,0,134,705
Kings ,Kings 46024,Inactive,49,18,0,0,0,0,4,0,0,6,77
Kings ,Kings 46024,Total,350,271,1,0,0,0,20,0,0,140,782
,,,,,,,,,,,,,
Kings ,Kings 46025,Active,354,225,5,0,0,0,14,0,1,125,724
Kings ,Kings 46025,Inactive,39,14,0,0,0,0,1,0,0,9,63
Kings ,Kings 46025,Total,393,239,5,0,0,0,15,0,1,134,787
,,,,,,,,,,,,,
Kings ,Kings 46026,Active,414,226,1,2,1,0,26,0,1,179,850
Kings ,Kings 46026,Inactive,29,6,0,0,0,0,1,0,0,15,51
Kings ,Kings 46026,Total,443,232,1,2,1,0,27,0,1,194,901
,,,,,,,,,,,,,
Kings ,Kings 46027,Active,295,227,4,2,0,0,8,0,0,122,658
Kings ,Kings 46027,Inactive,23,8,0,0,0,0,1,0,0,8,40
Kings ,Kings 46027,Total,318,235,4,2,0,0,9,0,0,130,698
,,,,,,,,,,,,,
Kings ,Kings 46028,Active,301,216,1,1,0,1,23,0,0,135,678
Kings ,Kings 46028,Inactive,42,3,0,0,0,0,2,0,0,10,57
Kings ,Kings 46028,Total,343,219,1,1,0,1,25,0,0,145,735
,,,,,,,,,,,,,
Kings ,Kings 46029,Active,296,222,0,1,1,0,10,0,0,149,679
Kings ,Kings 46029,Inactive,37,10,0,0,0,0,2,0,0,15,64
Kings ,Kings 46029,Total,333,232,0,1,1,0,12,0,0,164,743
,,,,,,,,,,,,,
Kings ,Kings 46030,Active,316,240,2,0,1,2,21,0,3,156,741
Kings ,Kings 46030,Inactive,9,5,0,0,0,0,0,0,0,7,21
Kings ,Kings 46030,Total,325,245,2,0,1,2,21,0,3,163,762
,,,,,,,,,,,,,
Kings ,Kings 46031,Active,616,171,1,2,2,1,32,0,2,290,"1,117"
Kings ,Kings 46031,Inactive,78,16,3,0,0,0,8,0,0,40,145
Kings ,Kings 46031,Total,694,187,4,2,2,1,40,0,2,330,"1,262"
,,,,,,,,,,,,,
Kings ,Kings 46032,Active,438,53,1,4,3,0,7,0,1,131,638
Kings ,Kings 46032,Inactive,59,1,0,0,0,0,3,0,0,19,82
Kings ,Kings 46032,Total,497,54,1,4,3,0,10,0,1,150,720
,,,,,,,,,,,,,
Kings ,Kings 46033,Active,705,55,0,2,2,0,19,0,3,188,974
Kings ,Kings 46033,Inactive,74,3,0,1,0,0,3,0,0,20,101
Kings ,Kings 46033,Total,779,58,0,3,2,0,22,0,3,208,"1,075"
,,,,,,,,,,,,,
Kings ,Kings 46034,Active,512,128,10,3,2,2,18,0,1,238,914
Kings ,Kings 46034,Inactive,49,17,0,1,0,0,3,0,0,26,96
Kings ,Kings 46034,Total,561,145,10,4,2,2,21,0,1,264,"1,010"
,,,,,,,,,,,,,
Kings ,Kings 46035,Active,275,72,5,2,0,0,7,0,2,152,515
Kings ,Kings 46035,Inactive,13,10,1,0,0,0,0,0,0,10,34
Kings ,Kings 46035,Total,288,82,6,2,0,0,7,0,2,162,549
,,,,,,,,,,,,,
Kings ,Kings 46036,Active,366,271,13,0,1,1,29,0,1,188,870
Kings ,Kings 46036,Inactive,20,17,0,0,0,0,1,0,0,13,51
Kings ,Kings 46036,Total,386,288,13,0,1,1,30,0,1,201,921
,,,,,,,,,,,,,
Kings ,Kings 46037,Active,3,1,0,0,0,0,1,0,0,3,8
Kings ,Kings 46037,Inactive,2,0,0,0,0,0,0,0,0,0,2
Kings ,Kings 46037,Total,5,1,0,0,0,0,1,0,0,3,10
,,,,,,,,,,,,,
Kings ,Kings 46038,Active,418,180,4,0,3,2,26,0,0,225,858
Kings ,Kings 46038,Inactive,43,10,0,0,1,0,0,0,0,26,80
Kings ,Kings 46038,Total,461,190,4,0,4,2,26,0,0,251,938
,,,,,,,,,,,,,
Kings ,Kings 46039,Active,351,100,4,0,0,0,22,0,1,202,680
Kings ,Kings 46039,Inactive,33,9,0,0,0,0,0,0,0,17,59
Kings ,Kings 46039,Total,384,109,4,0,0,0,22,0,1,219,739
,,,,,,,,,,,,,
Kings ,Kings 46040,Active,186,42,2,2,0,0,14,0,0,101,347
Kings ,Kings 46040,Inactive,5,2,0,0,0,0,1,0,0,10,18
Kings ,Kings 46040,Total,191,44,2,2,0,0,15,0,0,111,365
,,,,,,,,,,,,,
Kings ,Kings 46041,Active,521,261,10,1,2,3,59,0,1,237,"1,095"
Kings ,Kings 46041,Inactive,44,19,2,2,0,0,7,0,0,15,89
Kings ,Kings 46041,Total,565,280,12,3,2,3,66,0,1,252,"1,184"
,,,,,,,,,,,,,
Kings ,Kings 46042,Active,410,225,12,1,3,1,19,0,4,262,937
Kings ,Kings 46042,Inactive,13,20,2,0,0,0,3,0,0,19,57
Kings ,Kings 46042,Total,423,245,14,1,3,1,22,0,4,281,994
,,,,,,,,,,,,,
Kings ,Kings 46043,Active,381,213,5,3,2,0,21,0,0,291,916
Kings ,Kings 46043,Inactive,60,19,0,0,0,0,5,0,0,41,125
Kings ,Kings 46043,Total,441,232,5,3,2,0,26,0,0,332,"1,041"
,,,,,,,,,,,,,
Kings ,Kings 46044,Active,345,268,2,1,1,0,24,0,0,219,860
Kings ,Kings 46044,Inactive,89,50,1,1,1,0,3,0,0,46,191
Kings ,Kings 46044,Total,434,318,3,2,2,0,27,0,0,265,"1,051"
,,,,,,,,,,,,,
Kings ,Kings 46045,Active,529,210,4,3,2,0,22,0,1,273,"1,044"
Kings ,Kings 46045,Inactive,47,17,0,0,0,0,2,0,0,33,99
Kings ,Kings 46045,Total,576,227,4,3,2,0,24,0,1,306,"1,143"
,,,,,,,,,,,,,
Kings ,Kings 46046,Active,416,279,4,3,2,0,35,0,2,222,963
Kings ,Kings 46046,Inactive,37,15,0,0,0,0,3,0,0,17,72
Kings ,Kings 46046,Total,453,294,4,3,2,0,38,0,2,239,"1,035"
,,,,,,,,,,,,,
Kings ,Kings 46047,Active,475,301,9,1,1,1,24,0,1,232,"1,045"
Kings ,Kings 46047,Inactive,25,13,1,0,0,1,1,0,0,12,53
Kings ,Kings 46047,Total,500,314,10,1,1,2,25,0,1,244,"1,098"
,,,,,,,,,,,,,
Kings ,Kings 46048,Active,562,177,7,5,3,3,30,0,1,245,"1,033"
Kings ,Kings 46048,Inactive,46,11,1,1,0,1,2,0,0,23,85
Kings ,Kings 46048,Total,608,188,8,6,3,4,32,0,1,268,"1,118"
,,,,,,,,,,,,,
Kings ,Kings 46049,Active,565,190,13,1,4,1,34,0,1,218,"1,027"
Kings ,Kings 46049,Inactive,50,17,2,1,2,0,1,0,0,31,104
Kings ,Kings 46049,Total,615,207,15,2,6,1,35,0,1,249,"1,131"
,,,,,,,,,,,,,
Kings ,Kings 46050,Active,485,262,9,1,9,1,35,0,0,215,"1,017"
Kings ,Kings 46050,Inactive,41,25,0,2,0,0,2,0,0,19,89
Kings ,Kings 46050,Total,526,287,9,3,9,1,37,0,0,234,"1,106"
,,,,,,,,,,,,,
Kings ,Kings 46051,Active,413,381,9,1,1,2,46,0,0,203,"1,056"
Kings ,Kings 46051,Inactive,32,23,0,0,0,0,4,0,0,18,77
Kings ,Kings 46051,Total,445,404,9,1,1,2,50,0,0,221,"1,133"
,,,,,,,,,,,,,
Kings ,Kings 46052,Active,346,163,2,6,1,0,27,0,0,149,694
Kings ,Kings 46052,Inactive,53,35,1,0,0,0,3,0,0,25,117
Kings ,Kings 46052,Total,399,198,3,6,1,0,30,0,0,174,811
,,,,,,,,,,,,,
Kings ,Kings 46053,Active,579,207,6,3,1,0,24,0,3,236,"1,059"
Kings ,Kings 46053,Inactive,31,18,1,0,0,0,7,0,0,22,79
Kings ,Kings 46053,Total,610,225,7,3,1,0,31,0,3,258,"1,138"
,,,,,,,,,,,,,
Kings ,Kings 46054,Active,526,200,9,3,4,1,36,0,2,254,"1,035"
Kings ,Kings 46054,Inactive,39,11,3,0,1,0,6,0,0,17,77
Kings ,Kings 46054,Total,565,211,12,3,5,1,42,0,2,271,"1,112"
,,,,,,,,,,,,,
Kings ,Kings 46055,Active,624,162,5,4,3,2,41,0,3,251,"1,095"
Kings ,Kings 46055,Inactive,46,23,0,0,0,0,4,0,0,28,101
Kings ,Kings 46055,Total,670,185,5,4,3,2,45,0,3,279,"1,196"
,,,,,,,,,,,,,
Kings ,Kings 46056,Active,604,161,4,3,5,0,31,0,2,275,"1,085"
Kings ,Kings 46056,Inactive,60,17,1,1,0,0,3,0,0,44,126
Kings ,Kings 46056,Total,664,178,5,4,5,0,34,0,2,319,"1,211"
,,,,,,,,,,,,,
Kings ,Kings 46057,Active,405,191,12,1,2,0,22,0,0,195,828
Kings ,Kings 46057,Inactive,24,15,2,0,0,0,2,0,0,19,62
Kings ,Kings 46057,Total,429,206,14,1,2,0,24,0,0,214,890
,,,,,,,,,,,,,
Kings ,Kings 46058,Active,562,194,8,1,2,1,38,0,0,299,"1,105"
Kings ,Kings 46058,Inactive,62,14,2,1,0,1,5,0,0,33,118
Kings ,Kings 46058,Total,624,208,10,2,2,2,43,0,0,332,"1,223"
,,,,,,,,,,,,,
Kings ,Kings 46059,Active,635,160,13,5,0,0,49,0,2,269,"1,133"
Kings ,Kings 46059,Inactive,68,26,0,2,0,0,8,0,0,26,130
Kings ,Kings 46059,Total,703,186,13,7,0,0,57,0,2,295,"1,263"
,,,,,,,,,,,,,
Kings ,Kings 46060,Active,512,265,16,0,3,0,45,0,0,188,"1,029"
Kings ,Kings 46060,Inactive,42,24,0,0,0,0,2,0,0,15,83
Kings ,Kings 46060,Total,554,289,16,0,3,0,47,0,0,203,"1,112"
,,,,,,,,,,,,,
Kings ,Kings 46061,Active,345,149,5,1,2,0,24,0,0,143,669
Kings ,Kings 46061,Inactive,20,6,2,0,0,0,2,0,0,9,39
Kings ,Kings 46061,Total,365,155,7,1,2,0,26,0,0,152,708
,,,,,,,,,,,,,
Kings ,Kings 46062,Active,493,209,4,2,3,0,34,0,2,175,922
Kings ,Kings 46062,Inactive,49,12,1,0,0,0,4,0,0,23,89
Kings ,Kings 46062,Total,542,221,5,2,3,0,38,0,2,198,"1,011"
,,,,,,,,,,,,,
Kings ,Kings 46063,Active,554,216,13,2,2,1,32,0,1,258,"1,079"
Kings ,Kings 46063,Inactive,75,27,0,0,0,0,11,0,0,28,141
Kings ,Kings 46063,Total,629,243,13,2,2,1,43,0,1,286,"1,220"
,,,,,,,,,,,,,
Kings ,Kings 46064,Active,543,273,5,1,7,1,45,0,1,272,"1,148"
Kings ,Kings 46064,Inactive,46,19,1,1,0,0,2,0,0,22,91
Kings ,Kings 46064,Total,589,292,6,2,7,1,47,0,1,294,"1,239"
,,,,,,,,,,,,,
Kings ,Kings 46065,Active,563,227,19,4,2,1,38,0,1,248,"1,103"
Kings ,Kings 46065,Inactive,65,23,1,0,0,0,2,0,0,25,116
Kings ,Kings 46065,Total,628,250,20,4,2,1,40,0,1,273,"1,219"
,,,,,,,,,,,,,
Kings ,Kings 46066,Active,504,210,5,5,3,0,28,0,2,301,"1,058"
Kings ,Kings 46066,Inactive,32,12,0,0,0,0,4,0,0,21,69
Kings ,Kings 46066,Total,536,222,5,5,3,0,32,0,2,322,"1,127"
,,,,,,,,,,,,,
Kings ,Kings 46067,Active,378,302,9,5,1,0,31,0,0,222,948
Kings ,Kings 46067,Inactive,19,17,1,0,0,0,2,0,0,12,51
Kings ,Kings 46067,Total,397,319,10,5,1,0,33,0,0,234,999
,,,,,,,,,,,,,
Kings ,Kings 46068,Active,416,322,17,2,0,1,26,0,1,220,"1,005"
Kings ,Kings 46068,Inactive,24,17,1,0,0,0,3,0,0,9,54
Kings ,Kings 46068,Total,440,339,18,2,0,1,29,0,1,229,"1,059"
,,,,,,,,,,,,,
Kings ,Kings 46069,Active,459,317,16,7,2,1,28,0,0,199,"1,029"
Kings ,Kings 46069,Inactive,33,15,0,0,2,0,2,0,0,13,65
Kings ,Kings 46069,Total,492,332,16,7,4,1,30,0,0,212,"1,094"
,,,,,,,,,,,,,
Kings ,Kings 46070,Active,369,329,10,1,1,1,29,0,0,185,925
Kings ,Kings 46070,Inactive,23,28,4,1,0,0,1,0,0,10,67
Kings ,Kings 46070,Total,392,357,14,2,1,1,30,0,0,195,992
,,,,,,,,,,,,,
Kings ,Kings 46071,Active,471,286,12,2,3,1,31,0,0,241,"1,047"
Kings ,Kings 46071,Inactive,30,28,2,0,0,1,3,0,0,17,81
Kings ,Kings 46071,Total,501,314,14,2,3,2,34,0,0,258,"1,128"
,,,,,,,,,,,,,
Kings ,Kings 46072,Active,522,242,14,3,1,2,34,0,2,247,"1,067"
Kings ,Kings 46072,Inactive,46,28,0,0,0,2,6,0,0,36,118
Kings ,Kings 46072,Total,568,270,14,3,1,4,40,0,2,283,"1,185"
,,,,,,,,,,,,,
Kings ,Kings 46073,Active,328,179,3,3,2,0,11,0,2,209,737
Kings ,Kings 46073,Inactive,77,20,0,0,0,0,3,0,0,27,127
Kings ,Kings 46073,Total,405,199,3,3,2,0,14,0,2,236,864
,,,,,,,,,,,,,
Kings ,Kings 46074,Active,107,57,4,1,0,0,8,0,0,56,233
Kings ,Kings 46074,Inactive,42,12,0,1,0,0,5,0,0,20,80
Kings ,Kings 46074,Total,149,69,4,2,0,0,13,0,0,76,313
,,,,,,,,,,,,,
Kings ,Kings 46075,Active,491,248,12,0,6,1,53,0,1,199,"1,011"
Kings ,Kings 46075,Inactive,51,22,3,0,1,0,6,0,0,27,110
Kings ,Kings 46075,Total,542,270,15,0,7,1,59,0,1,226,"1,121"
,,,,,,,,,,,,,
Kings ,Kings 46076,Active,264,157,8,2,3,1,32,0,0,130,597
Kings ,Kings 46076,Inactive,34,13,0,0,0,0,3,0,0,12,62
Kings ,Kings 46076,Total,298,170,8,2,3,1,35,0,0,142,659
,,,,,,,,,,,,,
Kings ,Kings 46077,Active,432,211,5,1,3,1,29,0,0,255,937
Kings ,Kings 46077,Inactive,43,21,1,1,0,0,3,0,0,25,94
Kings ,Kings 46077,Total,475,232,6,2,3,1,32,0,0,280,"1,031"
,,,,,,,,,,,,,
Kings ,Kings 46078,Active,431,295,9,3,3,2,34,0,2,236,"1,015"
Kings ,Kings 46078,Inactive,33,19,0,0,0,1,9,0,0,22,84
Kings ,Kings 46078,Total,464,314,9,3,3,3,43,0,2,258,"1,099"
,,,,,,,,,,,,,
Kings ,Kings 46079,Active,368,418,19,3,3,3,27,0,0,144,985
Kings ,Kings 46079,Inactive,12,25,1,0,0,0,5,0,0,9,52
Kings ,Kings 46079,Total,380,443,20,3,3,3,32,0,0,153,"1,037"
,,,,,,,,,,,,,
Kings ,Kings 46080,Active,724,53,0,4,1,1,17,0,1,181,982
Kings ,Kings 46080,Inactive,84,5,0,1,0,0,3,0,0,21,114
Kings ,Kings 46080,Total,808,58,0,5,1,1,20,0,1,202,"1,096"
,,,,,,,,,,,,,
Kings ,Kings 46081,Active,153,126,2,1,1,0,5,0,2,90,380
Kings ,Kings 46081,Inactive,11,7,0,0,0,0,0,0,0,2,20
Kings ,Kings 46081,Total,164,133,2,1,1,0,5,0,2,92,400
,,,,,,,,,,,,,
Kings ,Kings 46082,Active,1,0,0,0,0,0,0,0,0,1,2
Kings ,Kings 46082,Total,1,0,0,0,0,0,0,0,0,1,2
,,,,,,,,,,,,,
Kings ,Kings 47001,Active,379,157,10,4,3,2,21,0,1,232,809
Kings ,Kings 47001,Inactive,25,14,0,0,0,0,0,0,0,10,49
Kings ,Kings 47001,Total,404,171,10,4,3,2,21,0,1,242,858
,,,,,,,,,,,,,
Kings ,Kings 47002,Active,442,164,7,4,0,0,31,0,3,264,915
Kings ,Kings 47002,Inactive,40,19,2,2,0,0,4,0,0,14,81
Kings ,Kings 47002,Total,482,183,9,6,0,0,35,0,3,278,996
,,,,,,,,,,,,,
Kings ,Kings 47003,Active,317,98,3,5,0,0,12,0,1,208,644
Kings ,Kings 47003,Inactive,26,6,0,1,0,0,5,0,0,28,66
Kings ,Kings 47003,Total,343,104,3,6,0,0,17,0,1,236,710
,,,,,,,,,,,,,
Kings ,Kings 47004,Active,39,11,1,0,0,0,0,0,0,26,77
Kings ,Kings 47004,Inactive,3,1,0,0,0,0,1,0,0,6,11
Kings ,Kings 47004,Total,42,12,1,0,0,0,1,0,0,32,88
,,,,,,,,,,,,,
Kings ,Kings 47005,Active,461,177,6,3,0,0,15,0,1,247,910
Kings ,Kings 47005,Inactive,44,15,0,3,0,0,0,0,0,16,78
Kings ,Kings 47005,Total,505,192,6,6,0,0,15,0,1,263,988
,,,,,,,,,,,,,
Kings ,Kings 47006,Active,542,128,2,7,1,1,22,0,2,331,"1,036"
Kings ,Kings 47006,Inactive,86,24,0,0,0,0,1,0,0,52,163
Kings ,Kings 47006,Total,628,152,2,7,1,1,23,0,2,383,"1,199"
,,,,,,,,,,,,,
Kings ,Kings 47007,Active,455,151,2,0,2,0,19,0,2,283,914
Kings ,Kings 47007,Inactive,66,15,0,1,0,0,2,0,0,35,119
Kings ,Kings 47007,Total,521,166,2,1,2,0,21,0,2,318,"1,033"
,,,,,,,,,,,,,
Kings ,Kings 47008,Active,446,176,2,2,2,1,24,0,0,283,936
Kings ,Kings 47008,Inactive,33,14,1,1,0,0,0,0,0,19,68
Kings ,Kings 47008,Total,479,190,3,3,2,1,24,0,0,302,"1,004"
,,,,,,,,,,,,,
Kings ,Kings 47009,Active,483,183,3,3,0,1,23,0,1,273,970
Kings ,Kings 47009,Inactive,43,12,1,1,0,0,4,0,0,25,86
Kings ,Kings 47009,Total,526,195,4,4,0,1,27,0,1,298,"1,056"
,,,,,,,,,,,,,
Kings ,Kings 47010,Active,89,22,0,0,1,0,1,0,2,61,176
Kings ,Kings 47010,Inactive,7,3,0,0,0,0,1,0,0,6,17
Kings ,Kings 47010,Total,96,25,0,0,1,0,2,0,2,67,193
,,,,,,,,,,,,,
Kings ,Kings 47011,Active,434,127,0,2,0,1,12,0,2,243,821
Kings ,Kings 47011,Inactive,54,15,0,0,0,0,5,0,0,33,107
Kings ,Kings 47011,Total,488,142,0,2,0,1,17,0,2,276,928
,,,,,,,,,,,,,
Kings ,Kings 47012,Active,486,144,6,2,4,1,20,0,1,311,975
Kings ,Kings 47012,Inactive,57,12,0,0,0,0,3,0,0,31,103
Kings ,Kings 47012,Total,543,156,6,2,4,1,23,0,1,342,"1,078"
,,,,,,,,,,,,,
Kings ,Kings 47013,Active,536,152,4,4,3,2,19,0,2,284,"1,006"
Kings ,Kings 47013,Inactive,42,26,2,0,0,1,2,0,0,29,102
Kings ,Kings 47013,Total,578,178,6,4,3,3,21,0,2,313,"1,108"
,,,,,,,,,,,,,
Kings ,Kings 47014,Active,507,160,9,3,2,0,29,0,0,320,"1,030"
Kings ,Kings 47014,Inactive,78,15,1,0,0,0,7,0,0,29,130
Kings ,Kings 47014,Total,585,175,10,3,2,0,36,0,0,349,"1,160"
,,,,,,,,,,,,,
Kings ,Kings 47015,Active,661,119,5,4,5,0,24,0,1,297,"1,116"
Kings ,Kings 47015,Inactive,89,18,0,0,1,0,7,0,0,57,172
Kings ,Kings 47015,Total,750,137,5,4,6,0,31,0,1,354,"1,288"
,,,,,,,,,,,,,
Kings ,Kings 47016,Active,416,125,3,3,2,0,17,0,2,280,848
Kings ,Kings 47016,Inactive,36,24,2,2,0,0,6,0,0,42,112
Kings ,Kings 47016,Total,452,149,5,5,2,0,23,0,2,322,960
,,,,,,,,,,,,,
Kings ,Kings 47017,Active,512,154,2,2,0,0,34,0,2,300,"1,006"
Kings ,Kings 47017,Inactive,61,24,1,1,0,0,3,0,0,39,129
Kings ,Kings 47017,Total,573,178,3,3,0,0,37,0,2,339,"1,135"
,,,,,,,,,,,,,
Kings ,Kings 47018,Active,539,181,9,0,2,0,22,0,0,251,"1,004"
Kings ,Kings 47018,Inactive,42,20,1,0,0,0,2,0,0,22,87
Kings ,Kings 47018,Total,581,201,10,0,2,0,24,0,0,273,"1,091"
,,,,,,,,,,,,,
Kings ,Kings 47019,Active,129,39,2,0,0,0,4,0,1,70,245
Kings ,Kings 47019,Inactive,13,6,0,0,0,0,0,0,0,6,25
Kings ,Kings 47019,Total,142,45,2,0,0,0,4,0,1,76,270
,,,,,,,,,,,,,
Kings ,Kings 47020,Active,536,151,3,1,1,0,20,0,0,292,"1,004"
Kings ,Kings 47020,Inactive,42,15,1,0,0,0,2,0,0,19,79
Kings ,Kings 47020,Total,578,166,4,1,1,0,22,0,0,311,"1,083"
,,,,,,,,,,,,,
Kings ,Kings 47021,Active,512,152,5,1,2,1,20,0,2,264,959
Kings ,Kings 47021,Inactive,44,8,1,0,0,0,3,0,0,23,79
Kings ,Kings 47021,Total,556,160,6,1,2,1,23,0,2,287,"1,038"
,,,,,,,,,,,,,
Kings ,Kings 47022,Active,423,105,1,1,1,0,14,0,0,256,801
Kings ,Kings 47022,Inactive,15,12,0,1,0,0,0,0,0,13,41
Kings ,Kings 47022,Total,438,117,1,2,1,0,14,0,0,269,842
,,,,,,,,,,,,,
Kings ,Kings 47023,Active,618,147,1,4,1,1,19,0,1,273,"1,065"
Kings ,Kings 47023,Inactive,49,10,1,0,0,0,3,0,0,31,94
Kings ,Kings 47023,Total,667,157,2,4,1,1,22,0,1,304,"1,159"
,,,,,,,,,,,,,
Kings ,Kings 47024,Active,520,99,3,1,1,0,14,0,1,254,893
Kings ,Kings 47024,Inactive,40,14,3,0,0,0,3,0,0,30,90
Kings ,Kings 47024,Total,560,113,6,1,1,0,17,0,1,284,983
,,,,,,,,,,,,,
Kings ,Kings 47025,Active,528,150,4,4,2,0,23,0,0,269,980
Kings ,Kings 47025,Inactive,29,8,1,1,0,0,0,0,1,14,54
Kings ,Kings 47025,Total,557,158,5,5,2,0,23,0,1,283,"1,034"
,,,,,,,,,,,,,
Kings ,Kings 47026,Active,462,166,5,3,1,0,17,0,1,297,952
Kings ,Kings 47026,Inactive,19,10,0,0,0,0,1,0,0,20,50
Kings ,Kings 47026,Total,481,176,5,3,1,0,18,0,1,317,"1,002"
,,,,,,,,,,,,,
Kings ,Kings 47027,Active,551,158,1,2,1,1,30,0,0,352,"1,096"
Kings ,Kings 47027,Inactive,25,6,0,0,0,0,2,0,0,15,48
Kings ,Kings 47027,Total,576,164,1,2,1,1,32,0,0,367,"1,144"
,,,,,,,,,,,,,
Kings ,Kings 47028,Active,540,125,0,4,2,0,23,0,0,306,"1,000"
Kings ,Kings 47028,Inactive,33,10,1,0,0,0,0,0,0,15,59
Kings ,Kings 47028,Total,573,135,1,4,2,0,23,0,0,321,"1,059"
,,,,,,,,,,,,,
Kings ,Kings 47029,Active,547,185,6,3,2,0,27,0,0,251,"1,021"
Kings ,Kings 47029,Inactive,68,10,0,0,0,0,3,0,0,26,107
Kings ,Kings 47029,Total,615,195,6,3,2,0,30,0,0,277,"1,128"
,,,,,,,,,,,,,
Kings ,Kings 47030,Active,311,81,3,1,1,0,11,0,1,173,582
Kings ,Kings 47030,Inactive,20,10,0,0,0,0,0,0,0,10,40
